Miami Heat
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
frankte01,31:00,5,15,.333,0,0,,6,8,.750,2,2,4,2,0,0,1,5,16
daviste01,29:00,4,7,.571,0,0,,0,0,,2,6,8,0,2,2,3,4,8
douglsh01,27:00,5,12,.417,0,1,.000,1,2,.500,2,4,6,10,0,0,1,2,11
edwarke01,24:00,4,10,.400,0,0,,0,0,,2,3,5,1,0,0,2,1,8
ricegl01,22:00,3,13,.231,1,1,1.000,0,0,,2,2,4,1,0,0,1,1,7
thompbi01,27:00,7,9,.778,0,0,,2,2,1.000,5,5,10,3,1,1,3,2,16
longgr01,23:00,2,8,.250,0,0,,3,4,.750,3,4,7,1,1,1,1,4,7
haffnsc01,20:00,4,9,.444,0,0,,0,0,,0,0,0,3,1,0,2,2,8
sparrro01,17:00,0,2,.000,0,0,,1,1,1.000,0,1,1,5,2,0,1,0,1
rowinji01,12:00,2,6,.333,0,0,,2,2,1.000,4,3,7,0,0,1,1,3,6
sundvjo01,8:00,4,6,.667,1,1,1.000,0,0,,1,0,1,0,1,0,1,0,9
Team Totals,240,40,97,.412,2,3,.667,15,19,.789,23,30,53,26,8,5,17,24,97
Philadelphia 76ers
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
hawkihe01,39:00,8,15,.533,2,4,.500,7,7,1.000,2,1,3,6,4,1,4,2,25
barklch01,34:00,5,9,.556,0,1,.000,9,13,.692,1,4,5,3,0,0,4,3,19
dawkijo01,34:00,5,10,.500,1,3,.333,2,2,1.000,0,2,2,9,0,0,0,2,13
mahorri01,31:00,6,11,.545,0,0,,1,3,.333,1,4,5,2,0,2,1,3,13
gminsmi01,27:00,4,7,.571,0,0,,4,4,1.000,1,10,11,0,0,3,2,0,12
anderro01,22:00,6,8,.750,0,0,,3,3,1.000,0,3,3,3,1,0,2,3,15
thornbo01,21:00,2,3,.667,0,0,,1,3,.333,1,1,2,3,2,0,0,3,5
brooksc01,14:00,2,3,.667,1,1,1.000,0,0,,0,2,2,5,2,0,1,1,5
payneke01,10:00,3,7,.429,0,0,,1,1,1.000,2,2,4,0,0,0,1,1,7
copella01,4:00,1,4,.250,0,0,,0,0,,0,0,0,0,0,0,0,0,2
nimphku01,4:00,1,1,1.000,0,0,,0,0,,0,0,0,0,0,1,0,1,2
Team Totals,240,43,78,.551,4,9,.444,28,36,.778,8,29,37,31,9,7,15,19,118
