Phoenix Suns
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
chambto01,43:00,13,28,.464,1,2,.500,4,5,.800,2,4,6,2,5,0,6,1,31
johnske02,43:00,7,13,.538,0,0,,10,13,.769,0,3,3,14,3,0,4,2,24
hornaje01,36:00,5,12,.417,1,2,.500,3,4,.750,3,4,7,3,1,0,3,2,14
westma01,28:00,2,3,.667,0,0,,4,6,.667,3,5,8,1,0,3,0,3,8
rambiku01,22:00,2,6,.333,0,0,,2,2,1.000,1,5,6,2,0,0,1,4,6
majerda01,22:00,2,3,.667,0,0,,0,0,,3,3,6,4,1,0,0,3,4
johnsed03,21:00,8,13,.615,2,3,.667,2,2,1.000,1,1,2,0,1,0,1,2,20
langan01,19:00,3,3,1.000,0,0,,0,0,,0,3,3,0,0,3,0,2,6
grantgr01,5:00,0,1,.000,0,0,,0,0,,0,1,1,1,0,0,0,1,0
battlke01,1:00,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
Team Totals,240,42,82,.512,4,7,.571,25,32,.781,13,29,42,27,11,6,15,20,113
Atlanta Hawks
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
wilkido01,38:00,15,27,.556,2,3,.667,11,13,.846,0,5,5,1,1,0,0,4,43
malonmo01,38:00,7,16,.438,0,0,,7,7,1.000,10,6,16,1,0,3,6,1,21
willike02,34:00,5,10,.500,0,0,,1,2,.500,4,7,11,2,1,1,3,4,11
webbsp01,29:00,3,6,.500,0,0,,0,0,,0,2,2,12,1,0,3,4,6
battljo01,21:00,3,8,.375,0,0,,0,0,,0,1,1,0,0,0,0,3,6
longjo01,25:00,5,9,.556,0,0,,2,2,1.000,0,0,0,0,2,0,2,1,12
smithke01,23:00,3,8,.375,0,1,.000,2,2,1.000,0,2,2,8,1,0,1,2,8
koncajo01,22:00,1,2,.500,0,0,,2,4,.500,2,3,5,1,1,0,0,2,4
levincl01,8:00,0,2,.000,0,0,,0,0,,0,0,0,2,0,0,0,1,0
volkoal01,2:00,0,0,,0,0,,0,0,,0,0,0,0,1,0,0,0,0
Team Totals,240,42,88,.477,2,4,.500,25,30,.833,16,26,42,27,8,4,15,22,111
