Boston Celtics
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
birdla01,42:00,5,13,.385,1,2,.500,8,8,1.000,0,9,9,5,2,1,1,3,19
mchalke01,39:00,9,18,.500,0,1,.000,4,6,.667,4,5,9,2,0,3,3,5,22
lewisre01,36:00,1,12,.083,0,0,,4,4,1.000,2,1,3,2,3,2,1,3,6
johnsde01,35:00,5,9,.556,0,2,.000,0,0,,1,2,3,7,2,1,3,1,10
parisro01,25:00,4,12,.333,0,0,,2,2,1.000,0,3,3,1,0,0,0,2,10
paxsoji02,19:00,3,8,.375,0,0,,1,1,1.000,0,2,2,0,3,0,2,2,7
smithmi01,11:00,4,7,.571,0,0,,0,0,,1,3,4,0,1,0,0,3,8
kleinjo01,11:00,0,0,,0,0,,0,0,,0,2,2,0,0,0,0,4,0
baglejo01,10:00,0,1,.000,0,1,.000,0,0,,0,0,0,2,1,1,1,2,0
pincked01,6:00,0,0,,0,0,,0,0,,0,0,0,1,0,0,0,1,0
gamblke01,3:00,0,1,.000,0,0,,0,0,,0,0,0,1,0,0,0,1,0
smithch02,3:00,0,2,.000,0,0,,0,0,,0,1,1,0,0,0,0,1,0
Team Totals,240,31,83,.373,1,6,.167,19,21,.905,8,28,36,21,12,8,11,28,82
Detroit Pistons
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
johnsvi01,44:00,6,17,.353,0,0,,3,3,1.000,5,3,8,10,2,0,3,2,15
thomais01,43:00,6,18,.333,0,2,.000,12,15,.800,2,6,8,7,3,0,6,3,24
rodmade01,40:00,6,9,.667,0,0,,2,4,.500,7,6,13,1,0,1,0,3,14
laimbbi01,40:00,2,11,.182,0,3,.000,2,3,.667,5,16,21,1,1,0,2,5,6
edwarja01,28:00,10,20,.500,0,0,,8,8,1.000,1,1,2,0,0,0,1,4,28
sallejo01,23:00,1,4,.250,0,0,,0,0,,0,4,4,0,0,3,1,2,2
aguirma01,9:00,2,5,.400,0,0,,0,1,.000,1,1,2,0,0,0,1,1,4
hendege01,8:00,0,2,.000,0,1,.000,0,0,,0,0,0,0,0,0,1,0,0
greenda01,3:00,0,0,,0,0,,0,0,,1,0,1,0,0,0,0,2,0
lewisra01,2:00,0,0,,0,0,,0,0,,0,0,0,0,0,0,1,1,0
Team Totals,240,33,86,.384,0,6,.000,27,34,.794,22,37,59,19,6,4,16,23,93
