Dallas Mavericks
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
blackro01,37:00,9,13,.692,1,2,.500,2,2,1.000,1,4,5,1,1,1,1,3,21
perkisa01,35:00,8,13,.615,0,0,,5,7,.714,1,6,7,1,1,0,0,4,21
dantlad01,32:00,9,15,.600,0,0,,4,5,.800,1,1,2,2,1,0,3,1,22
donalja01,27:00,5,7,.714,0,0,,3,4,.750,2,6,8,1,0,2,1,0,13
harpede01,27:00,2,9,.222,0,1,.000,0,0,,1,0,1,2,0,0,1,2,4
willihe01,35:00,4,11,.364,0,1,.000,1,2,.500,0,4,4,0,0,1,0,4,9
davisbr01,21:00,4,11,.364,1,5,.200,2,2,1.000,0,2,2,4,0,0,2,2,11
whitera01,12:00,0,1,.000,0,0,,1,2,.500,2,0,2,0,0,0,2,1,1
jonesan01,11:00,1,2,.500,0,0,,2,2,1.000,0,2,2,0,2,0,2,3,4
wennibi01,3:00,0,0,,0,0,,2,2,1.000,0,3,3,0,0,0,0,1,2
Team Totals,240,42,82,.512,2,9,.222,22,28,.786,8,28,36,11,5,4,12,21,108
Washington Bullets
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
malonje01,40:00,10,21,.476,0,0,,2,2,1.000,1,0,1,6,0,0,3,2,22
kingbe01,38:00,13,18,.722,0,0,,5,5,1.000,2,4,6,3,1,1,1,3,31
walkeda01,38:00,6,8,.750,0,0,,3,4,.750,2,7,9,5,2,0,1,1,15
alarima01,31:00,4,11,.364,0,0,,1,2,.500,2,4,6,5,0,0,1,5,9
jonesch01,30:00,4,4,1.000,0,0,,2,5,.400,2,5,7,2,1,2,0,5,10
eacklle01,18:00,4,13,.308,0,0,,2,3,.667,1,0,1,4,0,0,4,1,10
hammoto01,18:00,3,7,.429,0,0,,0,0,,0,4,4,1,0,0,0,1,6
grantha01,15:00,2,7,.286,0,0,,2,2,1.000,1,2,3,2,0,0,1,3,6
hortoed01,9:00,1,1,1.000,0,0,,0,0,,1,0,1,0,0,0,0,1,2
turpime01,3:00,0,0,,0,0,,1,2,.500,0,1,1,0,0,0,0,1,1
Team Totals,240,47,90,.522,0,0,,18,25,.720,12,27,39,28,4,3,11,23,112
