Houston Rockets
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
olajuha01,46:00,13,22,.591,0,0,,6,8,.750,4,13,17,1,3,9,4,4,32
floydsl01,41:00,4,6,.667,1,2,.500,0,0,,1,4,5,10,1,0,2,2,9
wiggimi01,36:00,8,17,.471,0,0,,8,10,.800,6,2,8,3,2,0,1,4,24
johnsbu01,36:00,6,17,.353,0,1,.000,3,4,.750,2,3,5,4,0,0,3,5,15
thorpot01,36:00,3,7,.429,0,1,.000,3,8,.375,2,5,7,3,2,1,2,6,9
bowiean01,16:00,2,4,.500,0,0,,1,2,.500,2,0,2,3,1,1,0,2,5
smithla01,10:00,0,0,,0,0,,0,2,.000,1,2,3,1,0,1,0,0,0
lucasjo01,7:00,1,1,1.000,0,0,,0,0,,0,0,0,2,0,1,0,1,2
chievde01,6:00,1,1,1.000,0,0,,2,4,.500,0,1,1,0,0,0,2,1,4
woodsmi01,6:00,0,3,.000,0,0,,2,2,1.000,1,0,1,1,0,0,1,0,2
Team Totals,240,38,78,.487,1,4,.250,25,40,.625,19,30,49,28,9,13,15,25,102
Chicago Bulls
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
jordami01,42:00,11,25,.440,0,0,,8,9,.889,2,4,6,9,2,0,5,3,30
pippesc01,38:00,6,12,.500,0,2,.000,2,2,1.000,1,1,2,3,2,0,1,4,14
grantho01,30:00,4,10,.400,0,0,,2,2,1.000,3,8,11,5,0,0,0,5,10
paxsojo01,27:00,6,12,.500,1,2,.500,0,0,,1,1,2,4,0,0,1,2,13
perduwi01,11:00,1,4,.250,0,0,,0,0,,1,0,1,2,0,0,1,3,2
kingst01,37:00,5,13,.385,0,0,,7,9,.778,5,4,9,6,2,0,2,4,17
nealyed01,24:00,5,7,.714,0,0,,0,1,.000,2,7,9,1,0,0,1,4,10
hodgecr01,23:00,4,8,.500,3,4,.750,0,0,,1,1,2,2,0,0,0,0,11
armstbj01,8:00,0,2,.000,0,0,,0,0,,0,0,0,0,0,0,0,1,0
Team Totals,240,42,93,.452,4,8,.500,19,23,.826,16,26,42,32,6,0,11,26,107
