San Antonio Spurs
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
robinda01,43:00,13,19,.684,0,0,,8,9,.889,1,13,14,7,1,8,1,4,34
anderwi01,42:00,7,10,.700,1,1,1.000,3,3,1.000,1,6,7,2,1,0,4,4,18
elliose01,37:00,4,11,.364,0,0,,1,3,.333,1,5,6,5,1,0,3,5,9
cummite01,36:00,11,22,.500,0,0,,1,1,1.000,2,8,10,4,1,0,3,5,23
stricro02,26:00,3,8,.375,0,1,.000,0,0,,5,3,8,5,1,0,4,6,6
wingada01,28:00,5,7,.714,0,0,,0,1,.000,1,0,1,5,1,0,2,6,10
moorejo01,15:00,3,4,.750,1,1,1.000,2,2,1.000,0,2,2,3,1,0,4,0,9
brickfr01,13:00,2,7,.286,0,0,,0,0,,2,1,3,2,0,0,1,1,4
Team Totals,240,48,88,.545,2,3,.667,15,19,.789,13,38,51,33,7,8,22,31,113
Phoenix Suns
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
johnske02,45:00,10,22,.455,1,1,1.000,15,18,.833,1,5,6,12,2,0,5,1,36
majerda01,44:00,2,15,.133,0,1,.000,3,6,.500,3,4,7,3,4,0,1,3,7
johnsed03,38:00,7,19,.368,1,2,.500,3,3,1.000,1,7,8,0,2,0,4,1,18
rambiku01,36:00,3,9,.333,0,0,,1,1,1.000,0,7,7,5,1,1,1,3,7
westma01,30:00,7,9,.778,0,0,,4,5,.800,2,3,5,0,0,5,1,6,18
battlke01,27:00,5,5,1.000,0,0,,2,3,.667,1,1,2,2,4,2,2,0,12
langan01,15:00,1,2,.500,0,0,,1,2,.500,1,1,2,0,0,1,2,4,3
grantgr01,4:00,0,2,.000,0,0,,0,0,,1,0,1,1,0,0,0,0,0
morrimi01,1:00,0,0,,0,0,,1,2,.500,0,0,0,0,0,0,0,1,1
Team Totals,240,35,83,.422,2,4,.500,30,40,.750,10,28,38,23,13,9,16,19,102
