Utah Jazz
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
malonka01,35:00,8,16,.500,0,1,.000,4,6,.667,1,10,11,3,0,1,4,2,20
baileth01,32:00,6,11,.545,0,0,,2,2,1.000,0,9,9,0,2,3,2,1,14
stockjo01,30:00,3,13,.231,0,2,.000,4,4,1.000,0,2,2,11,0,0,7,3,10
eatonma01,29:00,0,0,,0,0,,2,4,.500,0,3,3,2,0,5,0,1,2
hansebo01,23:00,1,2,.500,0,0,,0,0,,1,3,4,1,0,0,1,2,2
griffda01,21:00,3,4,.750,1,2,.500,0,0,,0,0,0,0,0,1,1,3,7
ruddde01,18:00,5,9,.556,4,4,1.000,1,2,.500,0,0,0,3,0,0,1,4,15
brownmi01,17:00,3,5,.600,0,0,,2,3,.667,1,4,5,0,1,0,1,4,8
edwarbl01,16:00,0,6,.000,0,0,,0,0,,1,1,2,2,2,1,4,3,0
leckner01,10:00,2,4,.500,0,0,,2,2,1.000,1,2,3,0,0,0,1,4,6
brownra01,5:00,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,0,1,0
johnser01,4:00,2,4,.500,0,2,.000,0,0,,0,1,1,4,0,0,0,1,4
Team Totals,240,33,75,.440,5,11,.455,17,23,.739,5,35,40,26,5,11,22,29,88
Houston Rockets
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
olajuha01,45:00,12,26,.462,0,0,,4,4,1.000,3,9,12,3,5,6,3,5,28
floydsl01,43:00,5,15,.333,1,4,.250,3,4,.750,2,4,6,4,0,0,4,1,14
thorpot01,42:00,7,14,.500,0,0,,5,6,.833,10,5,15,3,3,1,6,1,19
maxweve01,41:00,10,21,.476,1,3,.333,6,10,.600,0,1,1,5,2,0,1,2,27
johnsbu01,16:00,1,3,.333,0,0,,1,2,.500,1,1,2,1,0,1,0,6,3
smithla01,34:00,2,6,.333,0,1,.000,0,4,.000,4,14,18,2,1,0,1,4,4
wiggimi01,14:00,2,7,.286,0,0,,1,2,.500,1,0,1,1,1,0,1,2,5
mccorti01,5:00,0,2,.000,0,0,,0,2,.000,0,2,2,1,1,0,0,1,0
Team Totals,240,39,94,.415,2,8,.250,20,34,.588,21,36,57,20,13,8,16,22,100
