Golden State Warriors
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
hardati01,31:00,5,13,.385,0,3,.000,2,4,.500,1,0,1,5,1,0,5,3,12
richmmi01,29:00,3,10,.300,0,1,.000,7,8,.875,0,2,2,2,0,0,3,1,13
tolbeto01,25:00,3,7,.429,0,0,,0,0,,2,5,7,1,2,0,1,5,6
mullich01,21:00,5,13,.385,0,2,.000,2,2,1.000,0,1,1,0,2,1,1,0,12
peterji01,16:00,1,2,.500,0,0,,2,2,1.000,2,2,4,0,0,0,0,1,4
marcisa01,30:00,6,9,.667,0,0,,9,12,.750,1,0,1,4,0,0,2,2,21
teaglte01,30:00,6,15,.400,0,0,,3,4,.750,2,2,4,1,2,0,2,3,15
upshake01,17:00,5,7,.714,0,1,.000,3,4,.750,0,1,1,1,1,0,1,2,13
higgiro01,15:00,3,4,.750,1,2,.500,3,5,.600,1,4,5,1,1,0,2,1,10
smrekmi01,15:00,1,2,.500,0,0,,0,2,.000,1,2,3,0,1,1,0,5,2
bolma01,11:00,0,0,,0,0,,0,0,,0,1,1,1,0,4,1,3,0
Team Totals,240,38,82,.463,1,9,.111,31,43,.721,10,20,30,16,10,6,18,26,108
Seattle SuperSonics
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
threase01,32:00,4,7,.571,0,0,,5,6,.833,0,1,1,13,1,0,2,3,13
ellisda01,31:00,10,14,.714,0,3,.000,1,2,.500,1,2,3,3,1,0,1,3,21
mcdanxa01,28:00,14,18,.778,0,0,,6,7,.857,1,4,5,2,3,0,1,3,34
mcmilna01,26:00,6,8,.750,1,1,1.000,3,4,.750,2,2,4,3,2,0,1,5,16
cagemi01,23:00,3,5,.600,0,0,,0,0,,2,10,12,1,0,2,3,2,6
barroda01,32:00,2,8,.250,1,4,.250,2,3,.667,1,4,5,3,1,0,1,4,7
kempsh01,21:00,6,12,.500,0,0,,3,3,1.000,4,2,6,0,1,0,4,5,15
farmeji01,15:00,6,8,.750,0,0,,4,6,.667,2,1,3,1,0,0,1,3,16
polynol01,15:00,1,4,.250,0,0,,4,6,.667,0,3,3,0,1,2,1,2,6
johnsst03,10:00,2,5,.400,0,0,,1,2,.500,2,2,4,0,0,0,0,1,5
dailequ01,7:00,0,2,.000,0,0,,0,0,,0,0,0,1,0,0,1,0,0
Team Totals,240,54,91,.593,2,8,.250,29,39,.744,15,31,46,27,10,4,16,31,139
