Orlando Magic
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
catlete01,34:00,7,10,.700,0,0,,2,2,1.000,0,2,2,0,1,0,1,3,16
theusre01,33:00,4,17,.235,1,2,.500,6,7,.857,0,3,3,8,1,0,3,4,15
reynoje01,32:00,8,15,.533,0,0,,6,8,.750,1,2,3,4,1,0,2,0,22
vincesa01,19:00,2,6,.333,0,0,,0,0,,1,0,1,3,1,0,3,1,4
turneje01,17:00,3,5,.600,0,0,,0,0,,1,4,5,0,0,0,0,6,6
acresma01,24:00,2,4,.500,0,0,,2,2,1.000,1,5,6,2,1,0,2,6,6
skilesc01,21:00,2,4,.500,0,1,.000,2,2,1.000,0,1,1,3,1,0,1,1,6
anderni01,19:00,8,10,.800,0,0,,3,5,.600,4,4,8,1,1,0,0,1,19
smithot01,13:00,3,5,.600,0,0,,0,0,,0,1,1,0,0,0,0,0,6
greensi02,12:00,3,7,.429,0,0,,0,0,,1,5,6,0,0,0,4,1,6
anslemi01,8:00,2,4,.500,0,0,,2,2,1.000,2,1,3,0,0,0,0,3,6
wileymo01,8:00,2,3,.667,0,0,,0,0,,0,0,0,1,1,1,0,0,4
Team Totals,240,46,90,.511,1,3,.333,23,28,.821,11,28,39,22,8,1,16,26,116
Charlotte Hornets
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
chapmre01,38:00,10,24,.417,0,3,.000,3,3,1.000,0,1,1,2,0,0,6,3,23
reidjr01,37:00,8,16,.500,0,0,,9,12,.750,9,11,20,1,1,0,0,2,25
boguemu01,33:00,6,9,.667,0,0,,0,0,,0,2,2,14,4,0,0,2,12
tripuke01,27:00,9,15,.600,0,0,,6,7,.857,0,1,1,0,1,2,0,4,24
rambiku01,24:00,4,7,.571,0,0,,1,2,.500,3,5,8,4,1,0,3,2,9
curryde01,25:00,9,17,.529,0,1,.000,0,0,,0,3,3,2,4,1,2,2,18
rowsobr01,24:00,4,8,.500,0,0,,4,5,.800,2,3,5,0,0,0,0,2,12
doziete01,13:00,0,0,,0,0,,3,6,.500,2,3,5,0,0,0,1,0,3
grayst01,11:00,1,3,.333,0,0,,0,0,,2,2,4,1,0,2,0,1,2
sichtje01,8:00,1,1,1.000,0,0,,0,0,,0,0,0,2,0,0,0,1,2
Team Totals,240,52,100,.520,0,4,.000,26,35,.743,18,31,49,26,11,5,12,19,130
