Cleveland Cavaliers
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
ehlocr01,41:00,6,15,.400,0,2,.000,1,2,.500,2,8,10,5,2,0,3,5,13
pricema01,40:00,7,15,.467,2,2,1.000,1,1,1.000,1,5,6,10,1,0,7,3,17
nancela01,37:00,9,17,.529,0,0,,0,0,,2,6,8,2,2,1,2,4,18
daughbr01,33:00,4,8,.500,0,0,,2,2,1.000,1,6,7,3,0,0,3,2,10
bennewi01,19:00,2,6,.333,0,0,,2,4,.500,1,2,3,0,0,0,1,3,6
williho01,41:00,12,21,.571,0,0,,2,2,1.000,3,3,6,3,2,5,1,0,26
kerrst01,19:00,2,4,.500,0,0,,1,1,1.000,0,1,1,5,0,0,2,1,5
rollitr01,5:00,1,1,1.000,0,0,,0,0,,1,0,1,1,0,1,0,0,2
brownch01,5:00,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,1,0,0
Team Totals,240,43,88,.489,2,4,.500,9,12,.750,11,31,42,29,7,7,20,18,97
New York Knicks
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
ewingpa01,45:00,10,22,.455,0,0,,4,4,1.000,4,7,11,2,4,3,1,5,24
walkeke01,40:00,4,10,.400,0,0,,2,3,.667,2,8,10,3,0,2,3,2,10
wilkige01,32:00,11,19,.579,0,1,.000,3,4,.750,1,6,7,7,3,1,1,0,25
cheekma01,24:00,2,5,.400,0,0,,0,0,,0,1,1,4,0,1,1,1,4
vandeki01,20:00,3,10,.300,0,1,.000,0,0,,2,2,4,4,1,0,3,1,6
newmajo01,28:00,8,13,.615,0,1,.000,2,2,1.000,2,2,4,2,2,0,1,3,18
jacksma01,24:00,4,7,.571,0,0,,3,4,.750,0,2,2,5,2,0,2,2,11
tucketr01,16:00,2,4,.500,0,1,.000,0,0,,0,1,1,1,1,0,1,1,4
wilkied01,11:00,2,2,1.000,0,0,,0,0,,0,2,2,0,0,0,2,3,4
Team Totals,240,46,92,.500,0,4,.000,14,17,.824,11,31,42,28,13,7,15,18,106
