New York Knicks
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
ewingpa01,40:00,13,23,.565,0,0,,3,4,.750,1,7,8,2,1,1,4,5,29
oaklech01,40:00,6,13,.462,0,0,,4,4,1.000,6,6,12,1,1,0,1,3,16
wilkige01,38:00,10,19,.526,1,4,.250,0,0,,1,4,5,4,4,0,4,5,21
jacksma01,37:00,5,15,.333,0,2,.000,7,9,.778,1,4,5,8,4,0,3,5,17
newmajo01,36:00,8,17,.471,2,3,.667,1,2,.500,3,4,7,5,1,0,3,5,19
tucketr01,19:00,0,7,.000,0,3,.000,0,0,,0,0,0,3,1,0,0,0,0
walkeke01,11:00,2,4,.500,0,0,,0,0,,1,1,2,0,1,1,0,1,4
stricro02,9:00,2,4,.500,0,1,.000,0,0,,1,0,1,2,0,0,0,0,4
butlegr01,8:00,0,2,.000,0,0,,0,0,,0,0,0,0,0,0,0,0,0
myerspe01,2:00,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,1,1,0
Team Totals,240,46,105,.438,3,13,.231,15,19,.789,14,26,40,25,13,2,16,25,110
Orlando Magic
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
catlete01,38:00,9,19,.474,0,0,,1,4,.250,5,6,11,2,0,0,2,4,19
theusre01,34:00,7,17,.412,0,1,.000,10,10,1.000,1,3,4,5,0,0,3,1,24
reynoje01,34:00,7,10,.700,0,0,,5,6,.833,4,8,12,6,2,1,7,2,19
corzida01,33:00,6,12,.500,0,0,,0,0,,2,7,9,2,2,0,3,2,12
vincesa01,28:00,3,10,.300,0,0,,6,6,1.000,1,5,6,3,1,0,0,2,12
skilesc01,25:00,6,8,.750,1,1,1.000,0,2,.000,0,1,1,8,2,0,1,3,13
greensi02,16:00,5,7,.714,0,0,,0,0,,0,3,3,0,0,1,4,0,10
smithot01,10:00,0,4,.000,0,0,,0,0,,3,1,4,1,0,0,4,0,0
anderni01,9:00,1,3,.333,0,0,,0,0,,0,0,0,0,0,0,1,0,2
acresma01,5:00,1,1,1.000,0,0,,1,2,.500,1,1,2,0,0,0,0,1,3
anslemi01,4:00,1,1,1.000,0,0,,0,0,,0,0,0,0,0,0,0,0,2
turneje01,4:00,1,1,1.000,0,0,,0,0,,0,2,2,0,1,0,0,1,2
Team Totals,240,47,93,.505,1,2,.500,23,30,.767,17,37,54,27,8,2,25,16,118
