Phoenix Suns
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
johnske02,39:00,8,21,.381,0,1,.000,5,6,.833,2,5,7,8,1,0,6,3,21
hornaje01,39:00,7,16,.438,0,0,,4,4,1.000,1,4,5,2,3,0,3,1,18
chambto01,34:00,11,23,.478,0,2,.000,10,10,1.000,1,8,9,1,1,1,0,4,32
westma01,26:00,5,13,.385,0,0,,2,2,1.000,5,6,11,2,0,1,1,4,12
rambiku01,23:00,1,2,.500,0,0,,1,2,.500,1,6,7,1,1,2,1,2,3
majerda01,24:00,2,6,.333,0,1,.000,2,2,1.000,2,2,4,2,1,0,0,3,6
battlke01,19:00,5,9,.556,0,0,,1,2,.500,5,2,7,4,2,0,3,2,11
perryti01,15:00,3,4,.750,0,0,,2,4,.500,2,2,4,0,2,1,0,0,8
langan01,14:00,1,1,1.000,0,0,,1,1,1.000,0,3,3,0,0,1,0,3,3
grantgr01,4:00,1,1,1.000,0,0,,0,0,,0,0,0,0,0,0,1,0,2
morrimi01,3:00,1,1,1.000,0,0,,0,0,,0,0,0,1,0,0,1,1,2
Team Totals,240,45,97,.464,0,4,.000,28,33,.848,19,38,57,21,11,6,16,23,118
Miami Heat
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
edwarke01,36:00,5,12,.417,0,1,.000,1,2,.500,1,4,5,3,2,0,1,2,11
douglsh01,33:00,6,13,.462,0,0,,1,1,1.000,0,2,2,7,2,0,1,3,13
seikaro01,31:00,4,13,.308,0,0,,4,7,.571,4,8,12,2,0,3,4,3,12
ricegl01,28:00,7,21,.333,0,1,.000,1,1,1.000,2,3,5,1,2,0,2,3,15
thompbi01,27:00,5,11,.455,0,0,,1,2,.500,1,4,5,1,1,0,3,2,11
frankte01,26:00,7,9,.778,0,0,,3,6,.500,0,1,1,1,0,0,1,6,17
longgr01,21:00,1,2,.500,0,0,,2,4,.500,4,4,8,0,0,0,3,3,4
sparrro01,15:00,2,3,.667,0,0,,0,0,,0,0,0,3,0,0,0,3,4
sundvjo01,12:00,3,6,.500,0,1,.000,0,0,,0,0,0,1,0,0,2,1,6
cummipa01,11:00,3,5,.600,0,0,,0,0,,0,1,1,0,2,0,1,1,6
Team Totals,240,43,95,.453,0,3,.000,13,23,.565,12,27,39,19,9,3,18,27,99
