Dallas Mavericks
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
harpede01,43:00,11,24,.458,2,5,.400,3,3,1.000,2,3,5,7,3,0,5,4,27
perkisa01,43:00,6,20,.300,0,2,.000,9,11,.818,4,5,9,1,2,1,3,4,21
tarplro01,38:00,3,9,.333,0,0,,2,4,.500,5,13,18,3,1,0,9,5,8
donalja01,33:00,1,1,1.000,0,0,,4,4,1.000,3,4,7,1,0,0,0,1,6
blackro01,25:00,8,15,.533,0,0,,0,0,,0,2,2,3,0,0,5,1,16
davisbr01,27:00,4,8,.500,1,3,.333,2,2,1.000,0,2,2,4,3,0,1,5,11
willihe01,20:00,2,10,.200,0,1,.000,0,0,,1,3,4,1,1,0,1,5,4
wennibi01,8:00,0,0,,0,0,,0,0,,0,1,1,0,1,1,0,4,0
alforst01,3:00,1,3,.333,0,1,.000,0,0,,0,0,0,0,0,0,0,0,2
Team Totals,240,36,90,.400,3,12,.250,20,24,.833,15,33,48,20,11,2,24,29,95
Houston Rockets
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
olajuha01,44:00,8,19,.421,0,0,,9,14,.643,3,13,16,2,3,8,6,1,25
thorpot01,42:00,3,7,.429,0,0,,6,13,.462,2,8,10,6,0,1,2,4,12
wiggimi01,35:00,8,12,.667,0,0,,3,4,.750,1,3,4,3,4,0,1,4,19
floydsl01,35:00,5,12,.417,1,3,.333,6,8,.750,1,1,2,7,2,0,1,2,17
johnsbu01,27:00,6,10,.600,0,0,,0,0,,0,2,2,2,1,0,3,6,12
smithla01,17:00,0,1,.000,0,0,,0,0,,2,5,7,0,1,0,2,4,0
maxweve01,16:00,4,9,.444,0,1,.000,3,4,.750,1,0,1,4,2,0,1,0,11
woodsmi01,16:00,4,7,.571,0,1,.000,1,2,.500,0,1,1,1,0,0,1,3,9
mccorti01,5:00,0,0,,0,0,,0,2,.000,0,0,0,0,0,0,1,0,0
caldwad01,2:00,0,2,.000,0,0,,0,0,,1,0,1,0,0,0,0,0,0
lloydle01,1:00,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
Team Totals,240,38,79,.481,1,5,.200,28,47,.596,11,33,44,25,13,9,18,24,105
