Seattle SuperSonics
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
paytoga01,53:00,9,20,.450,5,11,.455,5,6,.833,2,5,7,14,2,1,3,2,28
hawkihe01,46:00,6,15,.400,5,9,.556,0,0,,1,9,10,3,4,0,3,5,17
schrede01,45:00,7,17,.412,3,5,.600,9,11,.818,1,5,6,5,1,0,4,4,26
kempsh01,42:00,5,12,.417,1,2,.500,13,16,.813,3,17,20,3,2,1,2,5,24
cummite01,23:00,4,6,.667,0,0,,0,0,,2,3,5,2,0,2,2,2,8
perkisa01,32:00,6,11,.545,1,3,.333,3,3,1.000,2,1,3,2,0,1,1,2,16
wingada01,17:00,1,7,.143,1,3,.333,0,0,,0,1,1,3,1,0,1,0,3
grahagr01,7:00,0,1,.000,0,0,,0,0,,0,1,1,1,0,0,1,2,0
Team Totals,265,38,89,.427,16,33,.485,30,36,.833,11,42,53,33,10,5,17,22,122
Phoenix Suns
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
johnske02,50:00,7,19,.368,1,3,.333,8,9,.889,1,3,4,11,2,0,6,6,23
kiddja01,48:00,9,17,.529,2,2,1.000,3,7,.429,2,4,6,14,1,1,1,1,23
chapmre01,44:00,9,22,.409,4,12,.333,0,1,.000,0,5,5,4,1,0,4,3,22
williho01,23:00,1,3,.333,0,0,,1,1,1.000,1,5,6,0,1,2,1,2,3
tisdawa01,4:00,1,3,.333,0,0,,0,0,,0,0,0,0,0,0,0,0,2
persowe01,34:00,1,5,.200,0,4,.000,0,0,,1,4,5,2,1,0,0,1,2
cebalce01,30:00,6,12,.500,2,6,.333,2,2,1.000,2,5,7,2,2,0,1,4,16
mannida01,28:00,8,13,.615,0,1,.000,3,3,1.000,0,10,10,0,1,1,2,6,19
nashst01,3:00,2,3,.667,1,2,.500,0,0,,0,0,0,0,0,0,0,1,5
brownmi01,1:00,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
Team Totals,265,44,97,.454,10,30,.333,17,23,.739,7,36,43,33,9,4,15,24,115
