Chicago Bulls
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
gordobe01,43:38,10,22,.455,1,6,.167,4,5,.800,0,5,5,4,2,1,1,3,25,+19
wallabe01,42:30,4,8,.500,0,0,,1,5,.200,8,5,13,1,6,3,0,3,9,+17
nocioan01,38:07,6,12,.500,2,4,.500,7,8,.875,0,8,8,2,0,1,1,1,21,+19
hinriki01,33:47,4,14,.286,1,4,.250,1,2,.500,0,1,1,4,2,0,3,2,10,+21
denglu01,26:59,5,13,.385,0,0,,0,2,.000,3,4,7,2,0,1,3,1,10,+13
smithjo02,16:59,3,5,.600,0,0,,0,0,,2,1,3,0,0,1,1,1,6,+7
duhonch01,16:49,1,5,.200,0,0,,0,0,,0,2,2,4,0,0,1,1,2,-1
thomaty01,8:07,2,2,1.000,0,0,,0,0,,0,1,1,1,0,0,0,2,4,+1
griffad01,7:05,0,1,.000,0,0,,0,0,,0,1,1,3,0,0,0,0,0,0
noahjo01,2:27,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,1,0,+1
gardnth01,1:46,1,2,.500,1,2,.500,0,0,,0,0,0,0,0,0,0,0,3,-1
sefolth01,1:46,1,1,1.000,0,0,,0,0,,0,1,1,0,0,0,0,0,2,-1
Team Totals,240,37,85,.435,5,16,.313,13,22,.591,13,29,42,21,10,7,10,15,92,
Los Angeles Clippers
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
moblecu01,45:02,3,10,.300,1,1,1.000,2,2,1.000,0,4,4,5,1,3,0,0,9,-18
kamanch01,38:15,10,17,.588,0,0,,1,3,.333,2,6,8,2,0,2,4,4,21,-20
thomati01,37:30,5,16,.313,3,10,.300,1,1,1.000,1,7,8,3,0,0,2,3,14,-16
patteru01,34:23,2,6,.333,0,1,.000,1,2,.500,1,4,5,1,2,1,4,3,5,-11
knighbr01,21:29,4,8,.500,0,0,,0,0,,0,3,3,1,2,0,1,4,8,-19
cassesa01,22:28,3,6,.500,0,0,,4,6,.667,0,3,3,3,0,0,3,0,10,-5
rossqu01,10:38,0,1,.000,0,0,,0,0,,1,0,1,1,0,0,0,1,0,-6
williaa01,10:03,1,1,1.000,0,0,,0,0,,1,4,5,0,0,0,0,2,2,+4
dickada01,9:49,0,3,.000,0,2,.000,4,4,1.000,0,1,1,2,0,0,0,0,4,+2
davispa01,8:48,0,3,.000,0,0,,0,0,,1,1,2,1,0,0,0,2,0,-7
poweljo01,1:35,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,+1
Team Totals,240,28,71,.394,4,14,.286,13,18,.722,7,33,40,19,5,6,14,19,73,
