New Orleans Hornets
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
chandty01,41:03,9,11,.818,0,0,,4,6,.667,8,14,22,1,0,1,1,3,22,+18
stojape01,41:00,7,15,.467,6,9,.667,4,4,1.000,1,6,7,1,0,0,1,3,24,+9
paulch01,35:39,10,20,.500,2,5,.400,2,3,.667,0,0,0,13,5,0,2,4,24,+18
westda01,33:20,8,14,.571,0,0,,4,5,.800,0,4,4,3,0,0,3,3,20,+14
petermo01,30:45,6,12,.500,3,7,.429,0,0,,0,2,2,3,1,0,1,3,15,+14
bowenry01,18:09,0,0,,0,0,,0,0,,3,1,4,2,1,0,0,3,0,+2
jacksbo01,17:17,0,6,.000,0,2,.000,0,0,,1,0,1,1,1,0,0,1,0,0
pargoja01,14:26,2,8,.250,0,2,.000,3,3,1.000,1,0,1,2,2,0,2,3,7,-14
vincima01,7:00,1,3,.333,1,2,.500,1,2,.500,0,3,3,0,0,0,0,0,4,+3
armsthi01,1:21,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,0,0,-4
Team Totals,240,43,89,.483,12,27,.444,18,23,.783,14,31,45,26,10,1,10,23,116,
Golden State Warriors
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
davisba01,46:05,10,19,.526,1,5,.200,5,10,.500,0,2,2,8,2,0,3,3,26,-18
jacksst02,42:11,4,15,.267,1,5,.200,2,2,1.000,0,6,6,9,0,2,3,4,11,-23
biedran01,31:34,10,11,.909,0,0,,0,1,.000,3,6,9,1,0,0,1,2,20,-20
ellismo01,23:47,1,3,.333,0,0,,1,2,.500,0,0,0,0,0,0,1,1,3,-23
wrighbr03,6:54,2,3,.667,0,0,,1,2,.500,0,4,4,0,0,0,0,0,5,0
harrial01,32:43,8,12,.667,5,8,.625,3,4,.750,2,3,5,2,0,0,3,1,24,-10
barnema02,24:18,3,6,.500,0,3,.000,2,4,.500,2,5,7,4,1,0,2,1,8,+8
pietrmi01,19:27,2,6,.333,0,1,.000,0,0,,2,0,2,1,0,1,0,3,4,+15
azubuke01,9:45,0,0,,0,0,,1,2,.500,0,0,0,0,0,0,0,1,1,+1
obryapa01,1:55,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,+6
belinma01,1:21,1,2,.500,0,1,.000,0,0,,0,0,0,1,0,0,0,0,2,+4
Team Totals,240,41,77,.532,7,23,.304,15,27,.556,9,26,35,26,3,3,13,16,104,
