Washington Wizards
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
butleca01,46:49,13,23,.565,1,3,.333,12,12,1.000,2,3,5,3,2,1,5,3,39,+11
daniean01,45:25,5,9,.556,1,3,.333,3,4,.750,1,7,8,6,4,0,5,4,14,+5
jamisan01,40:42,8,17,.471,1,4,.250,10,14,.714,4,8,12,0,1,1,1,3,27,+4
blatcan01,36:16,6,15,.400,0,0,,0,0,,5,8,13,3,2,5,0,5,12,+9
stevede01,32:17,2,10,.200,0,3,.000,3,6,.500,1,3,4,1,0,0,0,1,7,-2
songada01,21:09,2,5,.400,0,0,,4,4,1.000,2,4,6,0,1,0,1,5,8,-15
youngni01,14:51,2,5,.400,1,1,1.000,0,0,,1,1,2,0,0,0,0,3,5,+4
mcguido01,14:27,0,1,.000,0,0,,0,0,,0,1,1,0,0,1,1,0,0,0
masonro01,13:05,1,2,.500,0,1,.000,0,0,,0,2,2,2,0,0,1,1,2,-1
Team Totals,265,39,87,.448,4,15,.267,32,40,.800,16,37,53,15,10,8,14,25,114,
Charlotte Bobcats
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
feltora01,46:32,6,16,.375,2,4,.500,13,16,.813,2,3,5,12,2,0,6,5,27,-9
wallage01,42:57,10,23,.435,2,8,.250,3,6,.500,2,0,2,2,3,1,4,4,25,-2
okafoem01,40:41,9,13,.692,0,0,,2,2,1.000,5,9,14,0,0,3,1,4,20,-1
richaja01,39:27,4,14,.286,2,6,.333,0,1,.000,0,6,6,2,0,1,2,5,10,-9
brezepr01,4:36,0,0,,0,0,,0,0,,0,1,1,0,0,0,1,1,0,-3
carroma01,35:56,4,12,.333,3,7,.429,0,0,,0,2,2,3,1,0,0,1,11,+9
mcinnje01,18:51,2,2,1.000,0,0,,2,2,1.000,0,3,3,2,0,0,2,2,6,+4
holliry01,17:08,1,3,.333,0,0,,0,2,.000,2,2,4,0,0,1,0,2,2,-9
herrmwa01,12:30,2,5,.400,2,4,.500,0,0,,0,2,2,1,0,0,0,2,6,0
davidje01,4:56,2,2,1.000,0,0,,0,0,,0,1,1,0,0,0,0,4,4,+6
dudleja01,1:27,0,0,,0,0,,0,0,,0,0,0,0,1,0,0,0,0,-1
Team Totals,265,40,90,.444,11,29,.379,20,29,.690,11,29,40,22,7,6,16,30,111,
