New Orleans Hornets
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
paulch01,36:52,11,21,.524,3,5,.600,2,2,1.000,0,6,6,7,3,0,5,1,27,-1
westda01,33:32,6,14,.429,0,0,,1,1,1.000,0,8,8,5,1,0,3,3,13,0
chandty01,33:21,5,10,.500,0,0,,4,4,1.000,4,8,12,1,0,3,1,2,14,+4
stojape01,31:12,4,12,.333,4,7,.571,0,0,,1,2,3,1,1,0,1,4,12,+8
petermo01,29:15,3,4,.750,3,3,1.000,1,1,1.000,0,3,3,0,1,0,1,1,10,+3
jacksbo01,18:45,1,4,.250,0,0,,1,2,.500,0,0,0,1,1,0,0,1,3,-1
butlera01,16:58,1,3,.333,1,2,.500,0,0,,0,2,2,0,0,1,0,2,3,-6
armsthi01,14:29,0,2,.000,0,0,,0,0,,0,1,1,0,0,0,1,3,0,-2
bowenry01,14:28,0,1,.000,0,0,,0,0,,0,3,3,1,2,0,1,2,0,+2
pargoja01,11:08,1,5,.200,0,0,,0,0,,0,1,1,0,1,0,3,0,2,+3
Team Totals,240,32,76,.421,11,17,.647,9,10,.900,5,34,39,16,10,4,16,19,84,
New Jersey Nets
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
jefferi01,42:52,12,23,.522,1,3,.333,7,7,1.000,0,6,6,4,2,0,2,0,32,-3
wrighan01,41:16,4,14,.286,1,3,.333,3,4,.750,1,3,4,4,2,0,1,1,12,-4
kiddja01,36:56,5,12,.417,2,5,.400,2,2,1.000,2,7,9,10,0,1,2,2,14,-3
krstine01,29:34,6,13,.462,0,0,,0,2,.000,2,8,10,1,0,0,1,3,12,0
collija04,23:03,0,0,,0,0,,0,0,,2,2,4,0,1,0,1,2,0,+2
allenma01,19:38,1,4,.250,0,0,,0,0,,0,0,0,0,0,0,0,1,2,-2
willise01,19:26,1,3,.333,0,0,,4,6,.667,2,6,8,0,1,4,1,1,6,-3
nachbbo01,15:46,2,6,.333,0,2,.000,0,0,,0,2,2,1,0,1,5,1,4,+2
armstda01,11:30,0,1,.000,0,1,.000,0,0,,0,2,2,1,2,0,1,0,0,+1
Team Totals,240,31,76,.408,4,14,.286,16,21,.762,9,36,45,21,8,6,14,11,82,
