Milwaukee Bucks
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
willima01,43:58,10,21,.476,1,3,.333,7,8,.875,1,3,4,6,1,0,3,2,28,-4
jianlyi01,32:58,6,11,.545,1,1,1.000,0,0,,0,6,6,1,1,0,2,3,13,-5
bogutan01,29:36,5,12,.417,0,1,.000,4,5,.800,2,9,11,5,0,2,1,5,14,-9
simmobo01,26:56,1,8,.125,0,1,.000,0,0,,1,3,4,2,1,0,2,2,2,-8
iveyro01,23:18,4,6,.667,0,0,,0,0,,2,1,3,1,0,0,2,4,8,-4
bellch01,24:59,3,7,.429,2,4,.500,0,0,,0,1,1,4,3,0,1,4,8,-8
reddmi01,24:49,10,17,.588,1,2,.500,1,1,1.000,1,2,3,4,1,0,2,3,22,+9
ruffimi01,18:24,1,2,.500,0,0,,0,0,,1,4,5,2,1,0,0,4,2,+4
villach01,15:02,2,4,.500,1,1,1.000,3,4,.750,1,3,4,2,0,1,1,1,8,0
Team Totals,240,42,88,.477,6,13,.462,15,18,.833,9,32,41,27,8,3,14,28,105,
Los Angeles Lakers
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
odomla01,39:08,2,7,.286,0,0,,4,5,.800,2,8,10,3,2,1,0,5,8,+2
bynuman01,37:20,10,13,.769,0,0,,5,8,.625,6,11,17,2,0,3,0,1,25,+18
bryanko01,36:48,12,25,.480,5,9,.556,8,8,1.000,2,3,5,7,2,0,1,4,37,+19
waltolu01,31:41,4,6,.667,1,1,1.000,1,2,.500,2,1,3,2,0,1,3,4,10,+1
fishede01,25:01,3,13,.231,1,5,.200,0,0,,1,1,2,1,1,0,1,2,7,+16
farmajo01,22:59,4,8,.500,3,5,.600,2,6,.333,0,1,1,3,0,1,1,1,13,-11
arizatr01,19:17,1,4,.250,0,1,.000,3,4,.750,1,1,2,2,2,0,2,0,5,-3
brownkw01,10:40,0,2,.000,0,0,,0,2,.000,0,1,1,1,1,0,2,0,0,-13
turiaro01,8:52,2,3,.667,0,0,,1,1,1.000,3,0,3,0,0,1,1,1,5,+3
crittja01,5:04,0,2,.000,0,0,,0,0,,0,0,0,1,0,0,2,0,0,-4
karlco01,3:10,0,0,,0,0,,0,0,,0,2,2,0,0,0,0,1,0,-3
Team Totals,240,38,83,.458,10,21,.476,24,36,.667,17,29,46,22,8,7,13,19,110,
