Golden State Warriors
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
ellismo01,45:10,8,18,.444,0,0,,0,1,.000,3,6,9,7,0,0,1,2,16,+11
barnema02,43:45,7,15,.467,1,5,.200,2,2,1.000,1,5,6,2,0,2,0,3,17,+16
jacksst02,42:04,10,16,.625,3,6,.500,3,3,1.000,0,2,2,3,0,1,2,1,26,+14
davisba01,41:24,7,14,.500,5,7,.714,4,4,1.000,0,3,3,9,0,0,2,2,23,+17
harrial01,22:56,5,9,.556,3,5,.600,0,0,,1,4,5,1,0,0,0,4,13,+2
biedran01,19:28,6,7,.857,0,0,,2,2,1.000,2,5,7,0,1,2,0,2,14,+10
pietrmi01,13:00,1,2,.500,1,2,.500,0,0,,0,1,1,0,1,0,0,4,3,-2
azubuke01,6:23,0,1,.000,0,0,,0,0,,0,1,1,0,0,0,1,0,0,0
watsocj01,4:03,0,3,.000,0,2,.000,0,0,,1,0,1,1,0,0,0,0,0,-2
wrighbr03,1:47,1,1,1.000,0,0,,2,2,1.000,1,0,1,0,0,0,0,1,4,-1
Team Totals,240,45,86,.523,13,27,.481,13,14,.929,9,27,36,23,2,5,6,19,116,
New Orleans Hornets
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
paulch01,45:46,12,24,.500,1,5,.200,3,4,.750,1,1,2,12,2,0,1,5,28,-16
pargoja01,44:13,5,15,.333,1,6,.167,0,0,,1,0,1,6,2,0,0,2,11,-17
stojape01,40:47,6,15,.400,3,7,.429,5,6,.833,3,7,10,2,0,0,0,4,20,-19
westda01,40:24,9,22,.409,0,0,,6,8,.750,5,8,13,4,1,5,2,1,24,-23
chandty01,36:50,5,10,.500,0,0,,1,2,.500,7,7,14,0,0,0,1,2,11,-14
bowenry01,12:59,1,1,1.000,0,0,,0,0,,2,3,5,1,1,0,0,1,2,+1
butlera01,11:24,2,3,.667,1,2,.500,0,0,,0,2,2,0,0,0,0,0,5,+7
elyme01,3:57,0,2,.000,0,0,,0,0,,0,0,0,0,0,0,2,1,0,+4
armsthi01,1:50,1,2,.500,0,0,,0,0,,1,1,2,0,0,0,0,0,2,+6
wrighju01,1:50,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,+6
Team Totals,240,41,94,.436,6,20,.300,15,20,.750,20,29,49,25,6,5,6,16,103,
