Phoenix Suns
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
onealsh01,42:09,5,11,.455,0,0,,2,3,.667,3,7,10,2,0,0,3,5,12,+1
stoudam01,41:04,9,18,.500,0,1,.000,15,16,.938,1,4,5,4,1,1,2,2,33,-1
hillgr01,40:33,7,12,.583,0,1,.000,1,3,.333,2,7,9,2,1,1,0,2,15,+1
nashst01,39:52,9,14,.643,3,4,.750,2,2,1.000,0,3,3,9,0,0,1,1,23,-1
bellra01,33:57,2,5,.400,1,2,.500,0,0,,0,5,5,0,0,0,3,6,5,-3
barbole01,29:44,4,9,.444,1,4,.250,0,0,,0,2,2,1,0,0,3,1,9,-7
giricgo01,19:14,3,4,.750,0,0,,0,0,,1,1,2,1,0,1,1,1,6,-10
diawbo01,18:27,1,7,.143,0,1,.000,0,0,,1,1,2,5,2,0,1,1,2,-5
Team Totals,265,40,80,.500,5,13,.385,20,24,.833,8,30,38,24,4,3,14,19,105,
Detroit Pistons
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
billuch01,45:12,8,18,.444,1,7,.143,15,16,.938,0,1,1,6,2,0,2,2,32,0
wallara01,38:34,9,21,.429,5,10,.500,0,0,,0,9,9,2,1,2,1,5,23,+6
princta01,37:23,5,12,.417,0,0,,1,2,.500,2,3,5,4,0,1,1,2,11,+6
mcdyean01,31:57,3,5,.600,0,0,,3,4,.750,2,5,7,1,0,2,1,4,9,+7
afflaar01,21:06,3,7,.429,0,1,.000,0,0,,1,3,4,3,1,0,1,1,6,-2
stuckro01,30:12,6,12,.500,0,0,,1,2,.500,1,2,3,2,2,1,4,2,13,+7
hayesja01,15:37,1,4,.250,0,1,.000,0,0,,0,2,2,1,0,0,0,0,2,-1
ratlith01,13:55,1,3,.333,0,0,,2,2,1.000,2,2,4,0,1,1,0,4,4,-1
johnsam01,11:17,1,2,.500,0,0,,0,0,,2,1,3,0,0,0,1,1,2,-1
maxieja01,10:17,2,3,.667,0,0,,1,2,.500,2,0,2,0,0,2,0,1,5,-1
hunteli01,9:30,1,2,.500,1,2,.500,0,0,,0,2,2,0,1,0,1,1,3,+5
Team Totals,265,40,89,.449,7,21,.333,23,28,.821,12,30,42,19,8,9,12,23,110,
