Denver Nuggets
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
iversal01,34:59,7,18,.389,0,0,,4,6,.667,0,3,3,0,2,0,3,0,18,-25
anthoca01,34:09,8,20,.400,1,4,.250,0,0,,5,3,8,1,3,0,3,3,17,-21
cambyma01,31:50,1,3,.333,0,1,.000,3,4,.750,0,9,9,0,0,2,3,4,5,-17
diawaya01,20:41,2,4,.500,1,3,.333,2,2,1.000,3,0,3,2,0,0,0,2,7,-7
martike01,15:16,2,4,.500,0,0,,3,4,.750,0,0,0,0,0,0,0,1,7,-15
smithjr01,25:38,4,10,.400,2,5,.400,3,4,.750,1,2,3,2,0,0,1,4,13,-14
cartean01,24:25,0,3,.000,0,1,.000,0,0,,1,0,1,3,3,2,5,2,0,-11
najered01,23:46,1,8,.125,0,3,.000,0,0,,3,4,7,0,1,0,2,2,2,-14
jonesbo02,15:27,1,4,.250,0,1,.000,5,6,.833,0,1,1,0,0,0,1,5,7,-14
wilksmi01,9:40,2,4,.500,1,1,1.000,0,0,,1,2,3,0,2,0,0,1,5,-2
wafervo01,4:09,0,1,.000,0,1,.000,0,0,,0,0,0,0,0,0,0,0,0,0
Team Totals,240,28,79,.354,5,20,.250,20,26,.769,14,24,38,8,11,4,18,24,81,
Houston Rockets
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
mingya01,35:27,9,18,.500,0,0,,4,5,.800,4,9,13,2,0,0,3,2,22,+27
battish01,35:11,2,7,.286,1,4,.250,3,4,.750,4,8,12,2,0,0,3,3,8,+23
mcgratr01,33:38,13,23,.565,1,4,.250,8,9,.889,0,5,5,2,1,0,2,1,35,+30
alstora01,32:47,2,5,.400,1,3,.333,0,0,,0,1,1,5,1,0,1,3,5,+25
hayesch01,26:59,4,5,.800,0,0,,0,3,.000,2,4,6,1,4,0,3,4,8,+21
jamesmi01,21:34,4,12,.333,0,3,.000,0,0,,2,2,4,2,2,0,2,0,8,-4
francst01,20:01,4,9,.444,0,3,.000,2,2,1.000,1,3,4,3,2,1,1,3,10,+11
scolalu01,16:28,2,5,.400,0,0,,1,2,.500,5,3,8,1,0,0,2,2,5,+6
snydeki01,9:37,2,5,.400,0,1,.000,0,0,,1,0,1,2,0,0,0,0,4,+1
landrca01,4:09,2,2,1.000,0,0,,0,0,,0,2,2,0,0,0,0,1,4,0
headlu01,4:09,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,0,0,0
Team Totals,240,44,91,.484,3,18,.167,18,25,.720,19,38,57,20,10,1,17,19,109,
