Denver Nuggets
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
billuch01,41:00,5,13,.385,2,7,.286,6,9,.667,0,5,5,8,1,0,1,0,18,+4
anthoca01,40:23,14,20,.700,4,5,.800,7,8,.875,2,4,6,4,0,1,3,5,39,-3
martike01,39:27,7,14,.500,0,0,,1,2,.500,1,7,8,2,2,2,2,3,15,+1
hilarne01,32:17,6,9,.667,0,0,,2,3,.667,1,4,5,1,1,1,1,6,14,-1
jonesda02,15:51,0,3,.000,0,1,.000,1,2,.500,1,0,1,2,1,1,3,3,1,+3
smithjr01,24:35,2,7,.286,2,5,.400,2,6,.333,0,5,5,3,0,1,3,5,8,-8
anderch01,23:53,2,4,.500,0,0,,4,5,.800,2,3,5,1,1,2,1,1,8,-3
cartean01,15:17,0,4,.000,0,1,.000,0,0,,0,2,2,3,2,0,1,2,0,-7
kleizli01,7:18,0,0,,0,0,,0,0,,0,0,0,0,1,0,0,1,0,+4
Team Totals,240,36,74,.486,8,19,.421,23,35,.657,7,30,37,24,9,8,15,26,103,
Los Angeles Lakers
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
bryanko01,43:21,13,28,.464,2,3,.667,12,13,.923,3,3,6,4,0,1,1,3,40,-5
gasolpa01,42:24,5,9,.556,0,0,,3,5,.600,6,8,14,3,1,2,2,4,13,-3
fishede01,30:37,5,13,.385,3,6,.500,0,0,,1,1,2,6,1,0,2,2,13,+4
arizatr01,27:55,2,8,.250,1,4,.250,1,2,.500,2,3,5,2,3,0,3,4,6,-2
bynuman01,15:50,2,4,.500,0,0,,2,2,1.000,2,4,6,0,0,2,1,5,6,-5
odomla01,33:09,3,7,.429,1,1,1.000,0,0,,2,6,8,4,2,2,2,3,7,+6
waltolu01,13:29,2,6,.333,1,2,.500,0,0,,1,1,2,3,0,0,2,1,5,+9
vujacsa01,13:07,1,5,.200,1,3,.333,0,0,,0,2,2,0,0,0,0,2,3,0
farmajo01,9:22,2,5,.400,1,3,.333,0,0,,0,0,0,2,0,1,1,0,5,+4
brownsh01,6:09,1,4,.250,1,3,.333,0,0,,0,1,1,0,0,0,1,1,3,-4
poweljo01,4:14,1,1,1.000,0,0,,2,2,1.000,0,0,0,1,0,1,0,1,4,+5
mbengdj01,0:23,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,+1
Team Totals,240,37,90,.411,11,25,.440,20,24,.833,17,29,46,25,7,9,15,26,105,
