Miami Heat
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
jamesle01,45:38,8,19,.421,0,4,.000,1,2,.500,1,9,10,10,0,1,4,3,17,-11
boshch01,39:23,6,12,.500,0,1,.000,7,9,.778,6,4,10,1,0,1,4,3,19,-13
wadedw01,34:27,6,12,.500,1,2,.500,10,12,.833,0,2,2,8,2,1,4,2,23,-13
anthojo01,16:12,1,1,1.000,0,0,,0,0,,0,0,0,0,0,0,0,3,2,-9
bibbymi01,15:24,1,2,.500,0,1,.000,0,0,,0,2,2,0,0,0,1,1,2,-7
hasleud01,33:00,5,8,.625,0,0,,0,0,,1,4,5,2,0,1,0,2,10,0
chalmma01,23:27,4,6,.667,4,6,.667,3,3,1.000,1,3,4,2,1,0,1,4,15,-1
millemi01,23:12,3,5,.600,3,4,.750,0,0,,0,2,2,2,1,0,1,4,9,0
howarju01,5:49,3,3,1.000,0,0,,0,0,,0,0,0,0,0,0,0,3,6,+6
houseed01,3:28,0,2,.000,0,2,.000,0,0,,0,1,1,0,1,0,1,1,0,+3
Team Totals,240,37,70,.529,8,20,.400,21,26,.808,9,27,36,25,5,4,16,26,103,
Dallas Mavericks
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
kiddja01,39:52,4,6,.667,3,5,.600,2,2,1.000,0,2,2,6,3,1,3,1,13,+13
nowitdi01,39:37,9,18,.500,1,1,1.000,10,10,1.000,0,6,6,3,1,0,2,2,29,+14
chandty01,38:40,5,7,.714,0,0,,3,5,.600,2,5,7,0,1,2,0,4,13,+14
mariosh01,34:02,4,11,.364,0,0,,0,0,,1,3,4,3,2,0,2,3,8,+21
bareajo01,25:39,6,11,.545,4,5,.800,1,1,1.000,1,1,2,5,0,0,1,1,17,+4
terryja01,30:29,8,12,.667,3,5,.600,2,2,1.000,0,4,4,6,0,0,2,1,21,+1
stevede01,13:58,1,2,.500,1,2,.500,1,2,.500,0,0,0,0,0,0,0,2,4,-12
cardibr01,9:37,1,1,1.000,1,1,1.000,1,2,.500,0,0,0,0,1,0,1,3,4,-7
mahinia01,8:06,1,1,1.000,0,0,,1,3,.333,0,1,1,0,0,0,0,3,3,-3
Team Totals,240,39,69,.565,13,19,.684,21,27,.778,4,22,26,23,8,3,11,20,112,
