Utah Jazz
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
willide01,39:16,7,19,.368,2,7,.286,4,4,1.000,0,6,6,14,2,0,5,2,20,-1
jeffeal01,35:48,8,19,.421,0,0,,3,4,.750,5,8,13,0,1,3,1,3,19,-5
bellra01,35:18,1,5,.200,1,3,.333,0,0,,0,2,2,1,1,0,0,4,3,-3
millspa01,34:16,8,16,.500,0,0,,2,4,.500,6,6,12,3,1,0,1,2,18,0
haywago01,27:39,2,3,.667,0,0,,0,0,,2,0,2,3,2,0,5,1,4,-10
kirilan01,24:33,5,8,.625,0,2,.000,2,2,1.000,1,4,5,3,1,1,2,1,12,-6
milescj01,22:15,2,8,.250,1,4,.250,1,2,.500,0,3,3,1,2,0,1,3,6,-14
okurme01,12:13,1,3,.333,0,0,,1,1,1.000,1,2,3,2,1,0,0,2,3,-6
watsoea01,8:44,0,0,,0,0,,0,0,,0,1,1,0,0,0,2,2,0,-10
Team Totals,240,34,81,.420,4,16,.250,13,17,.765,15,32,47,27,11,4,17,20,85,
Philadelphia 76ers
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
iguodan01,38:21,8,10,.800,1,3,.333,5,8,.625,0,2,2,5,2,1,4,1,22,+8
brandel01,34:23,6,15,.400,0,0,,7,8,.875,5,3,8,1,1,0,2,3,19,+6
holidjr01,33:59,3,12,.250,1,4,.250,2,2,1.000,1,4,5,2,4,0,2,5,9,+6
meeksjo01,25:50,2,5,.400,2,4,.500,2,2,1.000,0,1,1,1,0,0,0,2,8,+7
hawessp01,23:12,4,9,.444,0,0,,0,1,.000,4,7,11,3,2,1,3,1,8,+2
willilo02,26:14,5,15,.333,2,4,.500,8,10,.800,2,2,4,2,1,0,1,1,20,+3
youngth01,23:33,1,5,.200,0,0,,0,0,,3,4,7,2,2,0,2,1,2,+7
turneev01,19:07,2,5,.400,0,0,,0,0,,0,3,3,3,0,0,0,1,4,+10
battito01,7:15,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,0,0,0,+3
speigma01,7:14,2,4,.500,0,0,,0,0,,0,3,3,0,0,1,0,1,4,+4
kaponja01,0:52,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-1
Team Totals,240,33,81,.407,6,15,.400,24,31,.774,15,29,44,19,12,3,14,16,96,
