Memphis Grizzlies
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
gayru01,48:25,7,12,.583,1,1,1.000,7,8,.875,1,3,4,3,1,2,2,2,22,+4
conlemi01,44:25,5,13,.385,0,0,,1,2,.500,0,0,0,14,3,1,3,0,11,+14
randoza01,43:19,15,19,.789,1,1,1.000,3,4,.750,5,12,17,0,0,0,2,4,34,+18
henryxa01,33:08,4,11,.364,0,1,.000,0,0,,0,1,1,1,0,1,1,3,8,+9
gasolma01,26:36,3,6,.500,0,0,,1,2,.500,3,5,8,1,0,0,2,5,7,+10
arthuda01,29:27,5,13,.385,0,1,.000,2,2,1.000,4,6,10,2,1,0,4,3,12,-11
mayooj01,24:16,1,4,.250,0,1,.000,4,4,1.000,0,3,3,0,1,0,1,2,6,-4
vasqugr01,8:35,1,3,.333,0,1,.000,0,0,,0,0,0,2,1,0,0,0,2,-8
youngsa01,6:51,1,4,.250,0,1,.000,0,0,,1,3,4,0,0,0,0,3,2,-2
Team Totals,265,42,85,.494,2,7,.286,18,22,.818,14,33,47,23,7,4,15,22,104,
Phoenix Suns
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
fryech01,34:08,3,7,.429,2,4,.500,3,4,.750,0,7,7,0,1,1,1,3,11,-16
nashst01,30:44,5,12,.417,0,5,.000,1,2,.500,3,1,4,7,1,0,8,0,11,-9
hillgr01,24:26,4,7,.571,0,0,,2,2,1.000,3,2,5,1,0,0,0,3,10,-24
barroea01,21:08,1,6,.167,0,0,,2,2,1.000,2,3,5,0,2,0,0,2,4,-10
richaja01,21:03,1,11,.091,0,4,.000,2,3,.667,1,1,2,0,0,0,1,0,4,-16
dragigo01,35:03,7,15,.467,1,6,.167,2,2,1.000,0,3,3,5,1,1,3,1,17,+3
dudleja01,28:27,3,9,.333,1,5,.200,2,2,1.000,3,2,5,1,2,1,1,1,9,+9
warriha01,23:29,4,5,.800,0,0,,2,5,.400,2,0,2,0,0,0,0,2,10,+8
turkohe01,23:28,6,10,.600,3,6,.500,0,0,,1,6,7,1,1,2,2,3,15,+17
childjo01,23:05,3,6,.500,0,0,,1,5,.200,4,3,7,1,1,1,0,2,7,+8
Team Totals,265,37,88,.420,7,30,.233,17,27,.630,19,28,47,16,9,6,16,17,98,
