Cleveland Cavaliers
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
harrima01,38:09,7,12,.583,3,5,.600,3,6,.500,2,4,6,3,1,0,4,3,20,-8
jamisan01,29:08,2,11,.182,0,1,.000,3,4,.750,1,9,10,0,2,1,2,2,7,-23
eyengch01,24:19,4,9,.444,1,3,.333,0,0,,0,1,1,2,0,2,3,1,9,-19
sessira01,22:12,3,8,.375,0,1,.000,2,2,1.000,0,1,1,5,1,0,1,0,8,-15
hicksjj01,21:48,0,5,.000,0,0,,0,0,,1,10,11,1,0,3,2,4,0,-9
gibsoda01,24:59,2,9,.222,0,3,.000,0,0,,0,1,1,2,0,0,1,0,4,-14
parkean01,19:24,2,4,.500,1,2,.500,0,0,,0,0,0,6,2,0,1,2,5,-4
samuesa01,18:33,6,8,.750,0,0,,4,5,.800,1,1,2,0,1,0,1,4,16,0
holliry01,14:54,4,5,.800,0,0,,3,4,.750,1,1,2,0,0,1,0,5,11,-9
grahajo01,11:37,2,4,.500,0,1,.000,1,1,1.000,0,1,1,0,0,0,2,1,5,+9
geeal01,8:07,1,1,1.000,0,0,,0,0,,0,0,0,0,0,0,1,0,2,+9
moonja01,6:50,0,0,,0,0,,0,0,,0,0,0,0,1,0,0,0,0,+3
Team Totals,240,33,76,.434,5,16,.313,16,22,.727,6,29,35,19,8,7,18,22,87,
Orlando Magic
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
turkohe01,32:14,4,11,.364,0,2,.000,1,2,.500,1,5,6,6,2,0,5,4,9,+11
bassbr01,31:35,3,13,.231,0,0,,6,8,.750,4,4,8,0,0,2,1,3,12,+7
richaja01,27:50,4,13,.308,1,7,.143,3,4,.750,0,2,2,3,2,0,0,1,12,+17
nelsoja01,27:50,3,11,.273,1,5,.200,0,0,,2,2,4,8,1,0,3,2,7,+17
howardw01,26:27,9,13,.692,0,0,,2,6,.333,6,14,20,2,1,2,1,2,20,+27
redicjj01,30:26,6,10,.600,2,4,.500,3,4,.750,0,1,1,0,0,0,3,1,17,+6
anderry01,29:51,8,16,.500,5,10,.500,2,2,1.000,9,7,16,0,0,1,2,4,23,+7
duhonch01,20:10,0,1,.000,0,0,,1,2,.500,1,2,3,4,1,0,3,2,1,-1
clarkea01,8:07,1,2,.500,0,1,.000,0,0,,0,0,0,0,0,0,0,0,2,-9
richaqu01,5:30,0,2,.000,0,2,.000,0,0,,1,0,1,1,1,0,0,1,0,-2
Team Totals,240,38,92,.413,9,31,.290,18,28,.643,24,37,61,24,8,5,18,20,103,
