Toronto Raptors
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
derozde01,32:53,3,9,.333,0,0,,1,2,.500,0,1,1,1,2,2,0,0,7,-14
bargnan01,31:48,5,11,.455,0,4,.000,2,3,.667,1,3,4,1,0,0,2,4,12,-20
caldejo01,30:14,8,12,.667,2,2,1.000,3,4,.750,0,1,1,4,1,0,1,3,21,-13
johnsam01,28:22,7,13,.538,0,0,,1,3,.333,4,5,9,2,1,0,1,3,15,-9
weemsso01,19:29,3,10,.300,0,0,,2,2,1.000,2,3,5,1,2,0,2,1,8,-4
barbole01,30:53,5,14,.357,2,5,.400,0,0,,2,4,6,3,0,0,4,1,12,-15
davised01,18:37,3,8,.375,0,0,,0,0,,4,3,7,0,0,0,0,3,6,-6
bayleje01,17:46,2,10,.200,1,3,.333,0,0,,1,3,4,2,1,0,2,3,5,-11
kleizli01,17:13,5,12,.417,1,4,.250,1,1,1.000,2,2,4,0,0,0,4,3,12,-13
wrighju01,8:59,1,1,1.000,0,0,,0,0,,1,0,1,2,1,0,1,1,2,-13
dorsejo01,3:46,0,0,,0,0,,0,0,,1,2,3,0,0,0,1,1,0,-2
Team Totals,240,42,100,.420,6,18,.333,10,15,.667,18,27,45,16,8,2,18,23,100,
Indiana Pacers
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
grangda01,31:26,9,16,.563,2,5,.400,1,2,.500,1,8,9,5,1,1,4,1,21,+14
dunlemi02,28:58,5,7,.714,1,1,1.000,0,0,,0,5,5,2,2,1,0,4,11,+19
hibbero01,28:23,6,9,.667,0,0,,1,1,1.000,2,4,6,6,0,2,5,2,13,+14
mcrobjo01,25:47,4,11,.364,1,4,.250,3,4,.750,2,5,7,6,2,3,1,0,12,+19
collida01,25:13,6,7,.857,0,0,,5,5,1.000,0,3,3,1,1,0,2,2,17,+14
rushbr01,31:50,10,18,.556,6,8,.750,0,0,,1,3,4,1,2,0,1,1,26,+13
poseyja01,19:31,4,8,.500,3,7,.429,0,0,,0,3,3,2,0,0,0,2,11,+6
fordtj01,19:01,1,3,.333,0,1,.000,2,2,1.000,0,2,2,6,1,0,2,1,4,+8
jonesso01,15:51,2,5,.400,0,0,,1,2,.500,3,3,6,2,0,0,1,1,5,+8
hansbty01,6:29,0,0,,0,0,,4,4,1.000,0,1,1,1,1,0,0,1,4,+1
priceaj01,3:46,0,1,.000,0,0,,0,0,,0,1,1,1,0,0,1,0,0,+2
jonesda02,3:46,0,0,,0,0,,0,0,,0,0,0,0,0,1,0,0,0,+2
Team Totals,240,47,85,.553,13,26,.500,17,20,.850,9,38,47,33,10,8,17,15,124,
