New Orleans Hornets
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
paulch01,32:06,5,13,.385,2,4,.500,4,5,.800,0,5,5,8,2,0,4,2,16,-21
arizatr01,31:36,6,12,.500,1,3,.333,0,0,,0,4,4,1,0,0,2,3,13,-21
westda01,29:35,6,11,.545,0,0,,1,2,.500,1,4,5,3,1,2,1,4,13,-20
okafoem01,22:46,1,3,.333,0,0,,3,4,.750,1,2,3,0,1,0,0,3,5,-36
belinma01,20:34,0,6,.000,0,0,,2,3,.667,0,2,2,2,1,0,0,0,2,-22
smithja02,22:43,1,5,.200,0,0,,0,0,,2,3,5,1,2,0,1,0,2,+8
pondequ01,22:02,4,7,.571,0,0,,2,2,1.000,0,0,0,0,0,0,0,2,10,-2
greenwi01,19:43,5,5,1.000,0,0,,0,0,,0,0,0,1,0,0,2,2,10,-1
jackja01,15:54,1,3,.333,0,0,,2,2,1.000,0,2,2,5,0,0,2,2,4,-4
grayaa01,12:00,4,5,.800,0,0,,1,1,1.000,3,1,4,1,1,0,2,4,9,+6
thornma01,7:49,0,3,.000,0,1,.000,0,0,,0,0,0,0,0,0,1,1,0,-2
anderda03,3:12,0,2,.000,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-10
Team Totals,240,33,75,.440,3,8,.375,15,19,.789,7,23,30,22,8,2,15,23,84,
San Antonio Spurs
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
blairde01,28:47,5,7,.714,0,0,,0,0,,2,6,8,0,1,1,3,2,10,+13
parketo01,26:46,7,10,.700,0,0,,5,7,.714,1,2,3,7,2,0,4,3,19,+25
jefferi01,25:53,5,12,.417,3,7,.429,0,0,,1,3,4,1,0,0,1,1,13,+27
ginobma01,22:11,2,5,.400,2,4,.500,2,2,1.000,0,2,2,5,2,0,1,0,8,+27
duncati01,18:42,4,7,.571,0,0,,3,4,.750,2,7,9,3,0,2,1,2,11,+21
nealga01,33:15,4,9,.444,2,4,.500,1,1,1.000,0,5,5,4,1,0,3,1,11,+5
splitti01,17:38,2,4,.500,0,0,,1,4,.250,1,1,2,0,1,0,1,2,5,-8
bonnema01,15:44,5,6,.833,4,5,.800,0,0,,0,2,2,2,1,0,0,0,14,+8
quinnch01,15:36,2,5,.400,0,2,.000,0,0,,0,0,0,2,0,0,0,0,4,-11
hillge01,14:26,4,4,1.000,0,0,,3,3,1.000,0,0,0,3,0,0,1,3,11,+8
udokaim01,12:00,1,1,1.000,0,0,,1,2,.500,0,2,2,2,1,0,0,1,3,-6
mcdyean01,9:02,0,0,,0,0,,0,0,,0,1,1,0,1,1,1,2,0,+16
Team Totals,240,41,70,.586,11,22,.500,16,23,.696,7,31,38,29,10,4,16,17,109,
