Houston Rockets
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
budinch01,37:16,6,10,.600,4,6,.667,4,4,1.000,1,4,5,2,2,2,2,3,20,+23
hayesch01,33:43,4,5,.800,0,0,,0,0,,3,3,6,1,1,0,3,1,8,+11
lowryky01,29:05,7,12,.583,4,8,.500,1,1,1.000,2,5,7,8,0,0,2,1,19,+16
martike02,23:40,3,12,.250,1,5,.200,8,8,1.000,0,4,4,2,1,0,1,2,15,+7
scolalu01,17:23,5,7,.714,0,0,,0,0,,1,2,3,1,0,0,1,0,10,-1
leeco01,30:50,7,13,.538,0,1,.000,5,5,1.000,0,4,4,0,1,2,1,1,19,+19
pattepa01,21:20,4,8,.500,0,0,,0,0,,1,1,2,2,1,1,0,2,8,+17
dragigo01,18:55,3,6,.500,0,2,.000,4,4,1.000,0,2,2,2,1,0,2,4,10,+6
millebr01,18:37,2,4,.500,0,1,.000,3,3,1.000,0,2,2,5,1,0,2,1,7,+22
hilljo01,4:57,1,4,.250,0,0,,0,1,.000,4,0,4,0,0,0,1,2,2,-5
willite01,4:14,2,2,1.000,0,0,,1,1,1.000,0,0,0,0,0,0,1,0,5,-5
Team Totals,240,44,83,.530,9,23,.391,26,27,.963,12,27,39,23,8,5,16,17,123,
Sacramento Kings
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
thornma01,35:59,6,17,.353,2,3,.667,2,2,1.000,1,1,2,4,1,0,3,2,16,-17
couside01,35:47,10,20,.500,0,0,,0,0,,6,5,11,3,3,1,4,4,20,-15
udrihbe01,32:17,6,8,.750,0,0,,3,3,1.000,1,3,4,4,1,0,2,0,15,-13
dalemsa01,29:32,4,12,.333,0,0,,0,0,,4,8,12,3,0,3,1,2,8,-18
garcifr01,21:36,5,9,.556,0,1,.000,1,2,.500,2,0,2,1,1,1,1,1,11,-7
casspom01,23:21,5,11,.455,0,0,,0,0,,2,2,4,0,1,0,0,2,10,-14
thompja02,22:19,3,5,.600,0,0,,1,2,.500,0,4,4,2,0,0,2,3,7,-17
tayloje02,22:07,5,8,.625,0,2,.000,0,0,,2,1,3,1,1,1,3,1,10,-12
jetereu01,8:40,1,4,.250,0,0,,0,0,,0,0,0,3,0,0,0,0,2,-3
jacksda01,8:22,0,1,.000,0,0,,2,2,1.000,0,0,0,0,0,0,0,1,2,+6
Team Totals,240,45,95,.474,2,6,.333,9,11,.818,18,24,42,21,8,6,16,16,101,
