Washington Wizards
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
lewisra02,36:29,3,7,.429,2,3,.667,2,2,1.000,1,5,6,1,2,1,1,1,10,+8
walljo01,36:09,5,12,.417,1,1,1.000,2,2,1.000,0,3,3,10,2,2,4,2,13,+9
mcgeeja01,33:52,9,14,.643,0,0,,4,8,.500,2,8,10,2,1,5,2,3,22,+13
youngni01,27:21,9,15,.600,1,2,.500,2,2,1.000,0,1,1,0,1,0,3,4,21,+9
veselja01,26:04,1,4,.250,0,0,,0,1,.000,1,4,5,4,2,0,0,3,2,+7
crawfjo02,20:39,4,12,.333,2,5,.400,2,2,1.000,0,1,1,7,1,0,2,2,12,-6
booketr01,18:47,5,5,1.000,0,0,,4,4,1.000,1,2,3,0,1,1,1,3,14,-5
macksh01,11:56,1,1,1.000,0,0,,0,0,,0,0,0,1,0,0,0,1,2,-4
singlch01,11:31,0,0,,0,0,,0,0,,0,0,0,0,0,1,0,3,0,-5
serapke01,9:03,1,1,1.000,0,0,,0,0,,0,2,2,1,0,0,0,1,2,-7
blatcan01,7:57,2,5,.400,0,0,,0,0,,0,1,1,0,0,0,1,1,4,-7
masonro01,0:12,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,+3
Team Totals,240,40,76,.526,6,11,.545,16,21,.762,5,27,32,26,10,10,14,24,102,
Charlotte Bobcats
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
walkeke02,42:51,8,18,.444,2,4,.500,2,4,.500,3,7,10,11,1,2,4,0,20,+3
diawbo01,41:00,7,11,.636,1,2,.500,6,10,.600,2,1,3,10,1,0,3,0,21,+4
carroma01,39:41,4,13,.308,1,3,.333,4,5,.800,0,4,4,1,3,1,2,4,13,+3
thomaty01,34:37,6,12,.500,0,0,,1,2,.500,4,6,10,2,0,0,4,3,13,-6
diopde01,16:44,0,4,.000,0,0,,1,4,.250,4,4,8,4,2,0,0,3,1,-8
mulleby01,31:16,10,17,.588,0,1,.000,3,4,.750,1,2,3,0,0,0,1,2,23,+5
brownde04,17:55,2,4,.500,0,1,.000,0,0,,0,1,1,3,1,0,0,1,4,-5
higgico01,9:08,1,3,.333,0,0,,0,0,,0,2,2,0,0,0,0,1,2,-7
biyombi01,6:48,1,1,1.000,0,0,,0,0,,0,1,1,0,0,0,0,1,2,-4
Team Totals,240,39,83,.470,4,11,.364,17,29,.586,14,28,42,31,8,3,14,15,99,
