Los Angeles Clippers
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
paulch01,32:23,9,18,.500,1,2,.500,3,3,1.000,1,1,2,9,3,0,2,1,22,+18
griffbl01,30:01,7,12,.583,0,0,,0,0,,2,7,9,3,1,0,2,0,14,+14
foyera01,26:44,6,13,.462,3,7,.429,1,1,1.000,0,4,4,5,1,1,1,2,16,-9
jordade01,22:17,1,3,.333,0,0,,0,0,,3,3,6,1,0,3,0,4,2,+5
butleca01,21:15,5,11,.455,1,2,.500,2,2,1.000,0,2,2,1,2,0,0,0,13,+6
willima01,25:05,7,14,.500,4,7,.571,0,0,,1,0,1,5,3,0,1,0,18,+12
simmobo01,24:10,5,8,.625,3,4,.750,0,0,,0,2,2,1,0,0,0,2,13,+11
martike01,23:08,4,7,.571,0,0,,0,0,,0,3,3,1,0,3,0,3,8,+12
evansre01,17:59,0,1,.000,0,0,,0,0,,0,3,3,1,0,0,1,1,0,-6
bledser01,9:58,0,2,.000,0,0,,2,2,1.000,0,0,0,3,0,1,2,6,2,+2
gomesry01,2:35,0,1,.000,0,1,.000,0,0,,0,0,0,0,0,0,0,0,0,-9
thomptr02,2:35,0,2,.000,0,0,,0,0,,0,0,0,0,0,1,0,0,0,-9
cookbr01,1:50,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,0,0,-7
Team Totals,240,44,92,.478,12,23,.522,8,8,1.000,7,26,33,30,10,9,9,19,108,
Sacramento Kings
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
evansty01,34:38,7,21,.333,0,2,.000,4,4,1.000,3,3,6,3,0,3,4,2,18,-6
thornma01,33:11,8,15,.533,1,4,.250,1,1,1.000,1,2,3,0,0,0,1,2,18,-14
couside01,31:47,9,17,.529,1,1,1.000,4,6,.667,3,7,10,1,0,3,3,4,23,-22
thomais02,30:32,2,4,.500,2,3,.667,4,4,1.000,0,5,5,4,0,1,6,1,10,-8
thompja02,27:53,1,1,1.000,0,0,,2,6,.333,0,1,1,0,1,0,0,3,4,-4
salmojo01,22:42,3,5,.600,1,2,.500,0,0,,0,3,3,1,0,0,1,2,7,-4
hayesch01,16:19,0,1,.000,0,0,,0,0,,2,1,3,1,1,0,0,1,0,+3
garcifr01,15:09,1,4,.250,1,4,.250,0,0,,0,3,3,0,0,1,0,1,3,+6
hicksjj01,13:13,2,4,.500,0,0,,0,0,,1,1,2,1,1,1,0,1,4,+5
fredeji01,12:47,3,5,.600,3,4,.750,2,2,1.000,0,2,2,3,0,0,3,0,11,-3
whiteha01,1:50,1,2,.500,0,0,,0,0,,0,2,2,0,0,0,0,0,2,+7
Team Totals,240,37,79,.468,9,20,.450,17,23,.739,10,30,40,14,3,9,18,17,100,
