Utah Jazz
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
millspa01,31:35,5,7,.714,0,0,,8,8,1.000,1,9,10,4,0,0,2,4,18,-8
jeffeal01,31:05,6,17,.353,0,0,,4,5,.800,2,6,8,3,0,2,3,1,16,-6
harride01,25:38,4,9,.444,1,3,.333,2,2,1.000,0,1,1,3,2,0,0,3,11,-5
haywago01,23:21,4,8,.500,0,1,.000,3,4,.750,0,3,3,3,0,1,0,0,11,-9
bellra01,20:55,3,5,.600,1,2,.500,0,0,,1,0,1,1,0,0,1,2,7,-3
howarjo01,27:05,2,6,.333,0,0,,4,4,1.000,0,4,4,0,0,1,2,1,8,-2
milescj01,24:39,5,9,.556,2,4,.500,0,0,,0,3,3,2,1,1,1,2,12,+4
watsoea01,22:22,0,3,.000,0,0,,0,0,,0,2,2,7,1,2,3,3,0,0
favorde01,16:55,5,8,.625,0,0,,0,0,,2,3,5,0,0,1,3,3,10,+1
kanteen01,16:25,3,6,.500,0,0,,0,0,,1,5,6,0,1,1,1,1,6,+3
Team Totals,240,37,78,.474,4,10,.400,21,23,.913,7,36,43,23,5,9,16,20,99,
Indiana Pacers
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
collida01,36:00,10,14,.714,1,1,1.000,4,4,1.000,0,4,4,5,0,0,0,1,25,+8
grangda01,35:54,6,14,.429,0,3,.000,4,4,1.000,0,5,5,3,1,0,2,5,16,+7
hibbero01,34:43,7,13,.538,0,0,,3,3,1.000,3,7,10,2,0,4,1,4,17,+4
westda01,30:20,3,9,.333,0,0,,2,2,1.000,0,6,6,3,0,1,1,2,8,+7
georgpa01,29:18,5,10,.500,2,6,.333,2,2,1.000,0,5,5,2,3,0,2,4,14,+10
hansbty01,18:57,3,8,.375,0,0,,2,2,1.000,1,2,3,1,1,1,0,1,8,-4
stephla01,17:59,4,7,.571,0,0,,0,4,.000,1,1,2,1,0,0,0,1,8,-3
jonesda02,13:03,1,6,.167,0,1,.000,1,1,1.000,0,0,0,0,0,0,0,1,3,-2
priceaj01,12:00,2,5,.400,1,3,.333,0,0,,0,0,0,1,0,0,2,1,5,-3
amundlo01,11:48,0,1,.000,0,0,,0,0,,0,2,2,0,0,0,0,0,0,+1
Team Totals,240,41,87,.471,4,14,.286,18,22,.818,5,32,37,18,5,6,8,20,104,
