Orlando Magic
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
anderry01,36:12,3,11,.273,1,4,.250,2,2,1.000,4,9,13,2,1,1,0,4,9,+18
redicjj01,32:39,4,12,.333,3,8,.375,2,2,1.000,1,1,2,4,0,1,1,0,13,+13
richaja01,32:27,6,13,.462,4,7,.571,0,0,,0,6,6,3,2,1,1,4,16,+7
nelsoja01,28:47,8,14,.571,2,4,.500,3,3,1.000,0,7,7,9,0,0,3,2,21,+15
davisgl01,7:07,3,6,.500,0,0,,0,0,,1,1,2,0,0,0,0,0,6,+7
ortonda01,28:57,3,4,.750,0,0,,5,8,.625,0,4,4,1,5,3,0,2,11,+3
clarkea01,23:44,5,5,1.000,0,0,,3,4,.750,1,0,1,3,0,2,0,4,13,+4
duhonch01,19:13,2,7,.286,1,5,.200,0,0,,0,1,1,2,1,0,0,1,5,+1
richaqu01,15:33,2,5,.400,0,1,.000,0,0,,0,3,3,0,0,0,0,2,4,+9
wafervo01,15:21,0,2,.000,0,0,,2,2,1.000,0,0,0,1,1,0,1,1,2,+3
Team Totals,240,36,79,.456,11,29,.379,17,21,.810,7,32,39,25,10,8,6,20,100,
Cleveland Cavaliers
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
jamisan01,34:11,5,13,.385,1,3,.333,10,12,.833,1,4,5,6,1,1,4,5,21,-9
sloando01,31:59,5,10,.500,1,3,.333,4,5,.800,1,3,4,5,0,0,3,1,15,-13
geeal01,31:24,4,11,.364,0,2,.000,2,2,1.000,4,4,8,1,1,0,0,1,10,-6
thomptr01,28:36,1,8,.125,0,0,,1,2,.500,4,4,8,0,0,0,1,1,3,-11
parkean01,27:02,3,7,.429,2,3,.667,0,2,.000,1,4,5,2,1,0,0,2,8,-11
harrima01,20:58,3,6,.500,1,2,.500,3,4,.750,0,4,4,2,1,0,3,3,10,-5
samuesa01,19:24,2,6,.333,0,0,,2,2,1.000,2,4,6,0,0,1,0,1,6,-5
casspom01,16:36,2,6,.333,1,3,.333,0,0,,0,3,3,0,0,0,1,1,5,-10
hudsole01,16:01,3,6,.500,0,3,.000,0,0,,0,3,3,1,0,0,0,2,6,-3
waltolu01,13:49,0,2,.000,0,0,,0,0,,0,1,1,1,0,0,5,2,0,-7
Team Totals,240,28,75,.373,6,19,.316,22,29,.759,13,34,47,18,4,2,17,19,84,
