Memphis Grizzlies
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
gasolma01,42:37,7,14,.500,0,0,,4,5,.800,5,8,13,2,1,4,1,3,18,-2
gayru01,41:26,7,15,.467,1,1,1.000,3,4,.750,1,5,6,0,2,1,4,2,18,-1
conlemi01,37:40,6,13,.462,0,1,.000,3,4,.750,0,3,3,10,0,0,2,2,15,-3
allento01,22:49,3,6,.500,0,0,,4,4,1.000,0,1,1,0,2,0,3,2,10,-8
speigma01,17:49,4,8,.500,0,0,,0,0,,0,5,5,2,0,1,0,4,8,-2
mayooj01,25:11,2,7,.286,0,1,.000,2,2,1.000,0,1,1,5,2,0,1,1,6,+6
cunnida01,24:19,3,7,.429,0,0,,0,0,,2,8,10,0,1,1,3,5,6,+10
youngsa01,12:26,0,2,.000,0,0,,0,0,,1,0,1,0,0,0,1,1,0,-11
selbyjo01,10:20,0,1,.000,0,0,,0,0,,0,3,3,2,1,0,2,2,0,+1
haddaha01,5:23,1,3,.333,0,0,,1,1,1.000,1,0,1,0,0,0,0,2,3,0
Team Totals,240,33,76,.434,1,3,.333,17,20,.850,10,34,44,21,9,7,17,24,84,
Phoenix Suns
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
gortama01,43:42,6,17,.353,0,0,,1,3,.333,6,6,12,1,0,1,0,4,13,+1
dudleja01,41:52,6,14,.429,2,5,.400,6,8,.750,4,2,6,4,3,0,0,1,20,+4
hillgr01,34:52,4,8,.500,1,2,.500,0,0,,0,2,2,3,0,2,1,4,9,+7
nashst01,31:35,8,14,.571,2,3,.667,3,3,1.000,1,4,5,6,2,0,5,0,21,+9
fryech01,13:55,1,9,.111,0,3,.000,0,0,,1,2,3,0,0,0,0,1,2,+1
morrima02,20:16,5,12,.417,0,1,.000,0,0,,3,6,9,1,0,0,2,5,10,-3
warriha01,18:07,2,7,.286,0,0,,4,7,.571,1,5,6,0,0,0,2,1,8,+5
telfase01,16:25,0,4,.000,0,2,.000,0,0,,0,0,0,1,1,0,2,2,0,-7
childjo01,7:53,0,1,.000,0,0,,0,0,,2,1,3,0,0,0,0,0,0,-6
pricero01,6:32,0,0,,0,0,,1,1,1.000,0,0,0,0,0,0,2,1,1,-2
reddmi01,4:51,0,2,.000,0,2,.000,2,2,1.000,0,0,0,0,0,0,0,0,2,+1
Team Totals,240,32,88,.364,5,18,.278,17,24,.708,18,28,46,16,6,3,14,19,86,
