San Antonio Spurs
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
parketo01,44:47,11,22,.500,0,2,.000,8,11,.727,1,2,3,10,0,0,2,1,30,+15
duncati01,41:20,5,14,.357,0,0,,1,4,.250,6,11,17,3,0,2,0,2,11,+14
greenda02,35:40,4,7,.571,3,4,.750,0,0,,1,3,4,0,2,0,2,1,11,+3
jefferi01,24:54,2,6,.333,1,3,.333,0,0,,0,2,2,1,0,1,0,4,5,-4
blairde01,16:48,5,7,.714,0,0,,0,0,,2,1,3,1,1,0,2,3,10,-17
bonnema01,35:41,5,12,.417,3,6,.500,0,0,,0,6,6,2,2,1,1,1,13,+3
nealga01,27:24,5,14,.357,5,8,.625,2,4,.500,0,3,3,0,3,0,1,2,17,-3
ginobma01,18:16,1,3,.333,0,2,.000,0,0,,0,1,1,3,0,1,1,2,2,-5
leonaka01,17:34,2,6,.333,0,3,.000,0,0,,2,1,3,3,1,2,0,4,4,+4
splitti01,2:27,0,1,.000,0,0,,0,2,.000,0,0,0,0,0,0,0,2,0,+2
josepco01,0:10,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,+3
Team Totals,265,40,92,.435,12,28,.429,11,21,.524,12,30,42,23,9,7,9,22,103,
Los Angeles Clippers
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
griffbl01,43:04,9,18,.500,0,0,,4,6,.667,7,13,20,2,0,0,1,6,22,+10
paulch01,40:40,6,19,.316,1,3,.333,8,8,1.000,0,2,2,6,2,0,2,1,21,-20
butleca01,40:34,4,11,.364,1,6,.167,4,4,1.000,2,2,4,3,1,0,1,3,13,0
foyera01,38:25,8,17,.471,4,10,.400,1,1,1.000,1,2,3,4,1,0,2,2,21,+5
jordade01,26:42,4,7,.571,0,0,,0,0,,1,7,8,0,0,0,2,1,8,-10
martike01,29:30,1,4,.250,0,1,.000,1,2,.500,0,7,7,2,2,0,3,2,3,+4
willima01,25:31,3,9,.333,2,5,.400,0,0,,0,3,3,3,1,0,2,2,8,-6
gomesry01,8:14,1,2,.500,0,0,,2,2,1.000,0,1,1,0,0,0,0,0,4,-8
evansre01,6:10,0,1,.000,0,0,,0,0,,2,0,2,0,0,0,1,1,0,-4
bledser01,6:10,0,1,.000,0,1,.000,0,0,,0,3,3,2,0,0,0,0,0,+14
Team Totals,265,36,89,.404,8,26,.308,20,23,.870,13,40,53,22,7,0,14,18,100,
