Chicago Bulls
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
hamilri01,24:00,9,13,.692,4,5,.800,0,0,,0,2,2,6,0,0,1,3,22,+17
brewero02,24:00,2,3,.667,0,0,,1,2,.500,0,5,5,5,0,0,0,0,5,+17
noahjo01,23:56,5,6,.833,0,0,,2,2,1.000,1,4,5,2,0,2,1,3,12,+17
watsocj01,21:24,3,7,.429,2,4,.500,1,1,1.000,2,4,6,3,0,0,1,2,9,+10
boozeca01,21:20,5,12,.417,0,0,,0,0,,2,5,7,4,0,1,1,2,10,+10
gibsota01,26:40,3,9,.333,0,0,,3,4,.750,3,9,12,0,1,2,1,4,9,+22
lucasjo02,26:36,5,11,.455,2,4,.500,0,0,,0,1,1,3,1,0,0,2,12,+22
butleji01,24:00,2,6,.333,0,0,,1,2,.500,1,2,3,0,0,0,1,1,5,+15
asikom01,21:14,3,6,.500,0,0,,3,8,.375,7,8,15,2,0,1,2,0,9,+13
korveky01,19:08,3,8,.375,1,6,.167,0,0,,0,0,0,4,0,0,0,0,7,+14
jamesmi01,4:52,0,2,.000,0,0,,0,0,,0,0,0,0,1,0,1,0,0,+1
scalabr01,2:50,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,0,0,+2
Team Totals,240,40,83,.482,9,19,.474,11,19,.579,16,41,57,29,3,6,9,17,100,
Charlotte Bobcats
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
mulleby01,33:36,3,11,.273,0,1,.000,3,4,.750,1,2,3,1,0,0,2,3,9,-38
biyombi01,33:08,2,10,.200,0,0,,3,5,.600,6,7,13,3,1,2,0,3,7,-12
hendege02,30:46,6,12,.500,0,0,,1,1,1.000,0,1,1,2,0,0,1,4,13,-25
brownde04,30:21,7,13,.538,0,0,,0,2,.000,3,3,6,0,1,1,1,2,14,-9
walkeke02,28:35,4,12,.333,1,3,.333,7,8,.875,0,3,3,5,0,0,1,0,16,-24
whitedj01,26:24,2,7,.286,0,0,,1,1,1.000,1,4,5,1,2,0,1,0,5,-9
higgico01,19:25,0,7,.000,0,1,.000,2,2,1.000,0,1,1,3,1,0,0,2,2,-8
moonja01,17:39,0,1,.000,0,0,,0,0,,1,3,4,0,0,2,0,1,0,-23
carroma01,17:14,1,8,.125,0,3,.000,0,0,,1,0,1,0,0,1,0,0,2,-7
thomaty01,2:52,0,3,.000,0,0,,0,0,,1,0,1,0,0,0,0,0,0,-5
Team Totals,240,25,84,.298,1,8,.125,17,23,.739,14,24,38,15,5,6,6,15,68,
