Sacramento Kings
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
evansty01,40:17,8,18,.444,0,1,.000,0,0,,0,6,6,9,0,1,2,3,16,-4
thornma01,38:42,8,17,.471,2,6,.333,6,6,1.000,1,3,4,1,3,0,2,3,24,-2
couside01,32:05,11,19,.579,0,0,,4,7,.571,6,9,15,3,1,1,3,4,26,-4
thompja02,30:32,6,12,.500,0,0,,1,1,1.000,0,4,4,1,0,3,1,3,13,+1
thomais02,23:25,4,6,.667,1,1,1.000,4,4,1.000,1,3,4,4,1,0,3,1,13,+1
salmojo01,22:23,2,5,.400,0,0,,1,2,.500,0,1,1,1,2,0,0,2,5,-7
hayesch01,21:23,1,2,.500,0,0,,0,0,,0,6,6,1,1,1,0,3,2,-2
fredeji01,19:28,3,6,.500,1,3,.333,2,2,1.000,0,0,0,4,0,0,0,0,9,-8
hicksjj01,7:39,0,0,,0,0,,0,0,,0,0,0,1,0,0,1,0,0,0
outlatr01,4:07,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,0,2,0,-5
Team Totals,240,43,86,.500,4,11,.364,18,22,.818,8,32,40,25,8,6,12,21,108,
Detroit Pistons
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
stuckro01,39:31,12,20,.600,1,1,1.000,11,12,.917,1,2,3,0,1,1,1,1,36,+11
knighbr03,38:52,9,21,.429,4,6,.667,1,1,1.000,3,3,6,10,0,0,0,2,23,+1
princta01,36:44,10,19,.526,0,1,.000,2,2,1.000,2,8,10,5,2,2,2,0,22,+4
monrogr01,32:48,1,7,.143,0,0,,1,2,.500,4,4,8,2,1,0,2,2,3,0
maxieja01,21:58,2,5,.400,0,0,,2,2,1.000,3,4,7,0,0,0,4,3,6,-2
gordobe01,21:14,5,13,.385,1,3,.333,2,2,1.000,0,1,1,2,1,0,1,1,13,+2
wallabe01,20:52,0,1,.000,0,0,,0,0,,1,6,7,1,1,1,0,0,0,+9
jerebjo01,20:07,4,6,.667,0,1,.000,3,4,.750,2,3,5,1,1,0,2,5,11,+3
wilkida02,7:54,0,1,.000,0,0,,0,0,,0,1,1,0,0,0,0,1,0,+2
Team Totals,240,43,93,.462,6,12,.500,22,25,.880,16,32,48,21,7,4,12,15,114,
