Portland Trail Blazers
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
wallara01,44:00,13,21,.619,0,0,,2,4,.500,0,5,5,0,0,2,3,3,28
stoudda01,38:00,2,6,.333,1,2,.500,1,2,.500,1,5,6,15,1,0,4,0,6
rideris01,37:00,6,14,.429,0,2,.000,2,2,1.000,3,2,5,1,0,0,1,2,14
grantbr01,29:00,6,15,.400,0,0,,1,1,1.000,3,5,8,0,0,0,1,5,13
catoke01,23:00,1,5,.200,0,0,,1,2,.500,1,5,6,0,2,3,0,4,3
williwa02,23:00,3,7,.429,1,2,.500,0,0,,1,1,2,2,1,1,2,1,7
augmost01,15:00,0,0,,0,0,,0,0,,0,0,0,0,2,1,1,2,0
listeal01,14:00,3,3,1.000,0,0,,0,0,,1,3,4,0,0,0,0,3,6
grantga01,10:00,0,0,,0,0,,0,0,,0,2,2,2,0,0,0,1,0
onealje01,7:00,1,4,.250,0,0,,0,0,,0,1,1,0,1,1,1,1,2
Team Totals,240,35,75,.467,2,6,.333,7,11,.636,10,29,39,20,7,8,13,22,79
San Antonio Spurs
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
duncati01,48:00,7,16,.438,0,1,.000,10,13,.769,8,7,15,1,2,2,2,2,24
jacksja01,45:00,5,13,.385,4,10,.400,0,0,,1,1,2,1,1,0,3,2,14
robinda01,42:00,8,17,.471,0,0,,7,12,.583,5,13,18,3,1,4,4,3,23
delnevi01,41:00,2,7,.286,0,2,.000,2,2,1.000,0,2,2,3,3,0,1,5,6
perduwi01,18:00,0,2,.000,0,0,,0,2,.000,0,4,4,3,0,0,1,2,0
willimo01,21:00,3,12,.250,0,0,,0,0,,4,2,6,2,2,0,2,1,6
lohaubr01,12:00,1,2,.500,0,1,.000,0,0,,0,1,1,1,0,0,0,0,2
johnsav01,6:00,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,1,0
gearyre01,4:00,0,3,.000,0,0,,0,0,,0,0,0,0,0,0,0,0,0
herreca01,3:00,0,1,.000,0,0,,0,0,,0,0,0,0,1,0,1,1,0
Team Totals,240,26,73,.356,4,14,.286,19,29,.655,18,30,48,14,10,6,14,17,75
