Charlotte Hornets
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
masonan01,41:00,5,8,.625,0,0,,1,2,.500,3,6,9,6,2,0,2,1,11
ricegl01,39:00,11,16,.688,5,6,.833,4,6,.667,1,2,3,0,1,0,1,3,31
geigema01,36:00,8,13,.615,0,0,,6,7,.857,4,7,11,2,0,3,0,1,22
wesleda01,32:00,5,9,.556,0,0,,5,6,.833,0,4,4,8,1,0,1,2,15
phillbo01,30:00,4,13,.308,3,5,.600,6,6,1.000,3,3,6,2,1,2,3,4,17
reidjr01,18:00,3,3,1.000,1,1,1.000,0,0,,1,3,4,0,0,0,1,2,7
armstbj01,12:00,1,2,.500,0,0,,2,2,1.000,0,1,1,1,0,0,0,0,4
willitr01,11:00,2,2,1.000,0,0,,0,0,,0,1,1,2,0,0,1,2,4
maxweve01,9:00,1,6,.167,1,3,.333,0,0,,1,0,1,2,0,1,1,0,3
royaldo01,6:00,0,2,.000,0,0,,0,0,,0,0,0,1,1,0,0,0,0
farmeto01,3:00,1,1,1.000,0,0,,0,0,,0,0,0,0,0,0,0,0,2
beckco01,3:00,1,1,1.000,0,0,,0,0,,0,0,0,1,0,0,0,0,2
Team Totals,240,42,76,.553,10,15,.667,24,29,.828,13,27,40,25,6,6,10,15,118
Denver Nuggets
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
ellisla01,40:00,10,20,.500,1,5,.200,2,2,1.000,2,10,12,1,2,0,2,4,23
newmajo01,39:00,8,16,.500,0,1,.000,2,4,.500,2,1,3,6,1,1,1,2,18
goldwan01,39:00,6,12,.500,2,4,.500,0,0,,0,4,4,6,1,0,2,3,14
garrede01,23:00,1,2,.500,0,0,,0,0,,2,2,4,1,0,0,1,1,2
battito01,15:00,1,5,.200,0,0,,0,0,,1,0,1,2,0,1,0,2,2
stithbr01,24:00,3,10,.300,1,2,.500,3,3,1.000,0,0,0,1,0,1,1,1,10
fortsda01,19:00,3,6,.500,0,0,,2,2,1.000,1,2,3,0,1,0,1,3,8
washier01,16:00,3,5,.600,0,0,,0,0,,0,0,0,3,0,1,0,2,6
wolfjo01,15:00,4,4,1.000,0,0,,0,0,,1,1,2,3,0,0,1,2,8
garriki01,10:00,3,4,.750,0,0,,1,1,1.000,0,0,0,0,0,0,2,3,7
Team Totals,240,42,84,.500,4,12,.333,10,12,.833,9,20,29,23,5,4,11,23,98
