Boston Celtics
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
walkean02,37:00,9,23,.391,2,4,.500,5,8,.625,2,11,13,4,1,1,4,4,25
mccarwa01,36:00,8,11,.727,0,1,.000,3,4,.750,3,4,7,3,2,3,0,6,19
brownde01,33:00,3,8,.375,1,3,.333,2,2,1.000,0,1,1,2,2,0,0,3,9
billuch01,29:00,4,10,.400,2,3,.667,2,4,.500,1,1,2,9,3,0,1,2,12
knightr01,24:00,1,7,.143,1,3,.333,0,0,,1,6,7,3,1,1,2,3,3
edneyty01,22:00,4,9,.444,0,0,,6,6,1.000,1,2,3,2,1,0,0,2,14
minorgr01,21:00,5,8,.625,0,0,,2,6,.333,0,0,0,1,2,0,0,2,12
ellispe01,16:00,3,3,1.000,0,0,,0,0,,3,3,6,3,0,3,2,4,6
barroda01,12:00,2,5,.400,0,1,.000,1,2,.500,0,1,1,1,0,0,2,1,5
declean01,10:00,1,4,.250,0,0,,0,0,,0,1,1,1,0,0,1,3,2
Team Totals,240,40,88,.455,6,15,.400,21,32,.656,11,30,41,29,12,8,12,30,107
Philadelphia 76ers
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
jacksji01,43:00,5,10,.500,1,2,.500,4,4,1.000,1,6,7,7,0,0,6,4,15
stackje01,39:00,8,16,.500,1,1,1.000,6,7,.857,1,3,4,4,3,2,3,4,23
colemde01,38:00,5,10,.500,0,0,,6,10,.600,5,13,18,7,0,3,4,2,16
iversal01,34:00,5,16,.313,1,4,.250,0,1,.000,0,4,4,3,2,0,4,5,11
weathcl01,32:00,5,10,.500,0,0,,3,6,.500,2,7,9,2,2,5,2,6,13
overtdo01,15:00,1,4,.250,0,0,,2,2,1.000,0,0,0,0,1,0,1,1,4
cummite01,13:00,1,4,.250,0,0,,2,2,1.000,1,6,7,0,0,0,0,1,4
willisc01,13:00,1,5,.200,0,0,,2,2,1.000,3,1,4,2,0,0,0,2,4
waltere01,7:00,2,2,1.000,0,0,,0,0,,0,1,1,1,0,0,1,1,4
thomati01,6:00,3,5,.600,1,1,1.000,0,1,.000,2,1,3,1,0,1,0,1,7
Team Totals,240,36,82,.439,4,8,.500,25,35,.714,15,42,57,27,8,11,21,27,101
