Indiana Pacers
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
millere01,38:00,12,19,.632,7,9,.778,3,5,.600,0,0,0,1,0,1,3,3,34
jacksma01,33:00,3,10,.300,1,2,.500,2,2,1.000,0,3,3,9,0,0,2,2,9
davisda01,32:00,5,9,.556,0,0,,1,4,.250,3,5,8,1,1,0,0,5,11
mullich01,28:00,5,9,.556,3,6,.500,0,0,,0,3,3,1,2,0,2,0,13
smitsri01,22:00,4,9,.444,0,0,,1,2,.500,1,2,3,2,0,0,1,2,9
davisan01,31:00,2,4,.500,0,0,,2,4,.500,4,3,7,4,1,0,2,2,6
mckeyde01,26:00,1,3,.333,0,1,.000,3,4,.750,1,0,1,0,0,1,0,3,5
besttr01,15:00,1,5,.200,0,1,.000,2,2,1.000,0,0,0,2,0,0,1,2,4
roseja01,13:00,3,4,.750,0,0,,0,0,,0,1,1,1,1,0,1,1,6
hoibefr01,2:00,0,1,.000,0,0,,0,0,,0,0,0,1,0,0,0,0,0
Team Totals,240,36,73,.493,11,19,.579,14,23,.609,9,17,26,22,5,2,12,20,97
Chicago Bulls
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
pippesc01,42:00,10,20,.500,3,5,.600,2,2,1.000,1,3,4,5,3,0,3,4,25
jordami01,39:00,13,23,.565,0,2,.000,1,3,.333,2,2,4,6,1,1,2,4,27
kukocto01,32:00,8,14,.571,2,3,.667,1,1,1.000,1,0,1,4,1,1,1,0,19
longllu01,31:00,6,13,.462,0,0,,2,2,1.000,2,5,7,4,1,1,1,1,14
harpero01,30:00,3,3,1.000,1,1,1.000,3,3,1.000,0,2,2,2,0,0,1,5,10
rodmade01,33:00,0,3,.000,0,0,,2,2,1.000,4,9,13,2,0,0,1,3,2
brownra02,16:00,1,2,.500,0,0,,0,0,,1,1,2,4,0,0,1,1,2
caffeja01,15:00,3,5,.600,0,0,,0,0,,5,4,9,0,1,1,3,0,6
burresc01,1:00,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
buechju01,1:00,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
Team Totals,240,44,83,.530,6,11,.545,11,13,.846,16,26,42,27,7,4,13,18,105
