Chicago Bulls
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
rodmade01,45:00,0,4,.000,0,0,,0,0,,3,9,12,8,0,1,1,4,0
pippesc01,41:00,8,19,.421,1,4,.250,3,5,.600,2,3,5,8,3,5,3,0,20
jordami01,37:00,18,31,.581,0,0,,4,4,1.000,2,2,4,3,3,0,2,3,40
wennibi01,26:00,7,12,.583,0,0,,0,0,,2,3,5,0,0,0,0,3,14
harpero01,24:00,3,7,.429,2,2,1.000,0,0,,0,2,2,4,2,0,2,2,8
burresc01,20:00,6,9,.667,3,6,.500,0,0,,1,3,4,2,4,2,0,1,15
kerrst01,17:00,0,3,.000,0,1,.000,1,1,1.000,0,1,1,2,1,0,0,1,1
simpkdi01,16:00,1,3,.333,0,0,,5,6,.833,0,2,2,2,0,0,0,1,7
brownra02,11:00,0,1,.000,0,0,,0,0,,0,0,0,4,1,0,0,1,0
boothke01,2:00,1,2,.500,0,0,,2,2,1.000,0,0,0,0,0,0,0,1,4
buechju01,1:00,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
Team Totals,240,44,91,.484,6,13,.462,15,18,.833,10,25,35,33,14,8,8,17,109
Houston Rockets
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
eliema01,35:00,6,15,.400,2,8,.250,4,4,1.000,1,2,3,4,2,1,4,2,18
olajuha01,34:00,7,14,.500,0,0,,2,2,1.000,3,9,12,4,0,2,4,1,16
drexlcl01,32:00,8,17,.471,3,7,.429,1,1,1.000,1,5,6,4,2,1,2,5,20
malonma01,30:00,1,3,.333,1,2,.500,0,0,,0,0,0,3,0,0,1,1,3
willike02,27:00,3,7,.429,0,1,.000,1,2,.500,0,2,2,1,0,0,1,3,7
barklch01,28:00,5,9,.556,0,0,,0,2,.000,2,9,11,5,0,1,3,3,10
johnsed03,19:00,3,6,.500,1,3,.333,4,4,1.000,0,2,2,3,0,0,1,2,11
pricebr01,18:00,0,2,.000,0,1,.000,0,0,,0,2,2,3,1,0,2,1,0
harriot01,7:00,1,2,.500,0,0,,2,2,1.000,0,0,0,1,0,0,1,0,4
davisem01,7:00,0,2,.000,0,2,.000,0,0,,1,1,2,1,0,0,1,1,0
stephjo01,2:00,2,2,1.000,1,1,1.000,0,0,,0,0,0,0,0,0,0,1,5
jonesch01,1:00,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
Team Totals,240,36,79,.456,8,25,.320,14,17,.824,8,32,40,29,5,5,20,20,94
