Vancouver Grizzlies
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
masseto01,35:00,7,13,.538,0,0,,8,9,.889,4,3,7,2,1,2,2,2,22
abdursh01,35:00,6,12,.500,0,1,.000,6,12,.500,1,5,6,1,0,0,4,2,18
edwarbl01,27:00,4,9,.444,0,0,,1,2,.500,0,4,4,2,3,0,3,2,9
maybele01,27:00,1,3,.333,0,1,.000,0,0,,1,2,3,3,1,0,2,3,2
smithmi02,15:00,0,2,.000,0,0,,4,4,1.000,1,1,2,0,0,0,4,3,4
daniean01,29:00,5,12,.417,1,2,.500,4,4,1.000,2,1,3,2,0,0,2,1,15
chilcpe01,23:00,1,5,.200,1,4,.250,0,0,,0,3,3,4,3,0,0,1,3
lynchge01,21:00,3,4,.750,0,0,,8,10,.800,3,2,5,2,0,0,3,1,14
hurlebo01,14:00,3,6,.500,0,0,,1,1,1.000,0,1,1,1,0,0,3,1,7
newbiiv01,14:00,2,4,.500,0,0,,0,0,,3,4,7,0,1,0,0,3,4
Team Totals,240,32,70,.457,2,8,.250,32,42,.762,15,26,41,17,9,2,23,19,98
Seattle SuperSonics
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
bakervi01,36:00,8,17,.471,0,1,.000,2,5,.400,6,3,9,4,0,2,1,2,18
hawkihe01,36:00,5,9,.556,2,4,.500,3,3,1.000,1,4,5,5,3,0,1,4,15
paytoga01,32:00,12,20,.600,1,5,.200,2,5,.400,1,5,6,2,4,0,3,2,27
schrede01,26:00,2,6,.333,1,1,1.000,0,0,,0,5,5,3,0,0,2,3,5
mcilvji01,3:00,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,3,0
kerseje01,32:00,5,11,.455,0,0,,4,6,.667,6,1,7,3,4,0,4,6,14
perkisa01,24:00,5,9,.556,2,4,.500,0,0,,2,1,3,5,2,1,2,3,12
anthogr01,20:00,2,6,.333,1,1,1.000,1,1,1.000,0,0,0,4,2,0,3,2,6
wingada01,13:00,2,4,.500,0,0,,0,0,,1,1,2,0,1,0,1,0,4
mcmilna01,13:00,1,2,.500,1,1,1.000,0,0,,0,1,1,2,0,0,0,1,3
williaa01,5:00,3,7,.429,0,0,,0,0,,2,1,3,1,0,0,1,2,6
Team Totals,240,45,91,.495,8,17,.471,12,20,.600,19,22,41,29,16,3,18,28,110
