Portland Trail Blazers
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
rideris01,39:00,7,21,.333,0,5,.000,3,3,1.000,2,3,5,3,1,0,1,2,17
wallara01,37:00,7,14,.500,0,1,.000,6,8,.750,2,3,5,6,4,3,2,5,20
sabonar01,29:00,8,14,.571,0,1,.000,1,2,.500,2,7,9,3,2,0,3,4,17
brunsri01,29:00,4,9,.444,3,4,.750,0,2,.000,1,2,3,6,0,0,3,2,11
onealje01,18:00,3,7,.429,0,0,,0,1,.000,3,1,4,1,2,2,0,5,6
williwa02,20:00,7,9,.778,2,3,.667,0,0,,1,3,4,4,0,1,1,1,16
grantga01,20:00,3,4,.750,0,0,,1,2,.500,0,0,0,7,0,0,1,1,7
grantbr01,20:00,3,6,.500,0,0,,0,0,,3,0,3,5,0,2,0,4,6
augmost01,19:00,2,7,.286,0,0,,2,2,1.000,2,3,5,0,1,0,1,3,6
catoke01,9:00,0,0,,0,0,,1,2,.500,2,1,3,0,0,0,0,3,1
Team Totals,240,44,91,.484,5,14,.357,14,22,.636,18,23,41,35,10,8,12,30,107
Los Angeles Lakers
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
fishede01,43:00,6,11,.545,3,4,.750,4,4,1.000,2,2,4,10,2,0,0,3,19
onealsh01,38:00,13,24,.542,0,0,,7,14,.500,5,1,6,0,0,4,4,2,33
foxri01,38:00,6,12,.500,3,5,.600,5,5,1.000,1,2,3,6,2,1,3,3,20
jonesed02,37:00,3,8,.375,2,5,.400,3,3,1.000,1,4,5,4,4,3,1,1,11
horryro01,32:00,3,8,.375,0,1,.000,5,7,.714,5,4,9,5,1,3,0,5,11
campbel01,23:00,1,4,.250,0,0,,9,10,.900,4,7,11,0,0,0,4,0,11
bryanko01,20:00,4,10,.400,1,2,.500,4,5,.800,1,1,2,2,0,0,1,2,13
rooksse01,5:00,0,0,,0,0,,2,2,1.000,1,1,2,0,0,1,0,0,2
barryjo01,2:00,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,1,0
sealssh01,1:00,0,0,,0,0,,1,2,.500,0,1,1,0,0,0,0,0,1
bennema01,1:00,0,0,,0,0,,0,0,,0,0,0,0,1,0,0,0,0
Team Totals,240,36,77,.468,9,17,.529,40,52,.769,20,23,43,27,10,12,13,17,121
