Denver Nuggets
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
ellisla01,37:00,3,11,.273,0,1,.000,0,2,.000,0,6,6,3,0,0,4,3,6
garrede01,36:00,5,8,.625,0,0,,3,7,.429,7,14,21,2,0,1,0,2,13
washier01,30:00,5,14,.357,1,4,.250,0,0,,3,1,4,0,1,0,1,2,11
jacksbo01,26:00,4,11,.364,0,0,,1,2,.500,3,3,6,5,0,0,6,1,9
wolfjo01,23:00,1,5,.200,0,1,.000,0,0,,1,2,3,0,2,0,1,2,2
newmajo01,30:00,7,10,.700,1,2,.500,4,6,.667,0,0,0,0,0,0,1,4,19
goldwan01,22:00,5,10,.500,1,4,.250,2,2,1.000,0,2,2,3,0,0,0,0,13
fortsda01,19:00,2,5,.400,0,0,,4,4,1.000,0,4,4,0,0,0,4,4,8
laudepr01,17:00,5,5,1.000,0,0,,2,2,1.000,1,4,5,2,0,0,2,4,12
Team Totals,240,37,79,.468,3,12,.250,16,25,.640,15,36,51,15,3,1,19,22,93
Sacramento Kings
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
willico02,41:00,9,14,.643,0,0,,6,7,.857,4,6,10,7,1,1,3,5,24
richmmi01,40:00,10,19,.526,0,1,.000,2,2,1.000,1,1,2,4,1,0,1,1,22
polynol01,28:00,4,7,.571,0,0,,2,2,1.000,0,4,4,0,0,1,1,3,10
owensbi01,27:00,2,7,.286,0,0,,1,4,.250,2,4,6,4,1,0,0,1,5
deherte01,20:00,3,7,.429,0,1,.000,5,8,.625,0,1,1,2,4,0,0,5,11
johnsan02,26:00,2,7,.286,0,1,.000,2,4,.500,0,2,2,4,1,0,2,2,6
fundela01,23:00,2,8,.250,0,0,,0,0,,1,3,4,4,1,0,1,1,4
stewami01,20:00,2,2,1.000,0,0,,1,2,.500,1,2,3,0,0,2,0,1,5
abdulma02,10:00,4,7,.571,0,1,.000,0,0,,0,0,0,0,0,0,0,0,8
abdulta01,5:00,1,1,1.000,0,0,,0,1,.000,0,0,0,0,0,0,0,0,2
Team Totals,240,39,79,.494,0,4,.000,19,30,.633,9,23,32,25,9,4,8,19,97
