Toronto Raptors
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
bargnan01,28:46,8,14,.571,2,5,.400,2,2,1.000,0,3,3,0,1,1,1,4,20,-26
johnsja01,23:42,4,8,.500,0,1,.000,0,0,,1,5,6,0,2,0,3,3,8,-8
caldejo01,23:04,4,8,.500,1,1,1.000,0,0,,0,1,1,7,2,0,5,2,9,-9
derozde01,19:47,6,13,.462,0,0,,2,2,1.000,0,2,2,2,0,0,0,2,14,-13
johnsam01,10:07,3,3,1.000,0,0,,1,1,1.000,1,1,2,0,1,0,0,1,7,-7
weemsso01,25:13,3,8,.375,0,1,.000,2,4,.500,0,2,2,2,0,0,0,2,8,-21
bayleje01,24:56,0,6,.000,0,1,.000,5,6,.833,0,1,1,9,0,0,4,4,5,-24
davised01,21:43,1,5,.200,0,0,,1,2,.500,1,4,5,0,0,2,1,1,3,-15
evansre01,19:45,0,4,.000,0,0,,0,0,,4,5,9,0,1,0,3,2,0,-23
barbole01,17:02,2,11,.182,0,4,.000,1,1,1.000,0,1,1,0,0,0,1,5,5,-30
ajincal01,15:39,4,7,.571,3,5,.600,0,0,,1,8,9,0,1,2,3,3,11,+5
wrighju01,10:16,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,+6
Team Totals,240,35,87,.402,6,18,.333,14,18,.778,8,33,41,20,8,5,21,29,90,
Denver Nuggets
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
lawsoty01,30:31,7,10,.700,2,3,.667,7,7,1.000,3,1,4,8,0,0,2,2,23,+15
gallida01,29:43,2,4,.500,0,0,,5,6,.833,1,6,7,2,0,1,3,0,9,+14
chandwi01,27:24,5,11,.455,1,6,.167,1,1,1.000,1,7,8,2,1,0,1,1,12,+21
martike01,26:30,5,13,.385,0,0,,1,1,1.000,1,4,5,4,2,1,1,3,11,+15
hilarne01,23:35,7,9,.778,0,0,,4,5,.800,1,6,7,1,1,1,5,3,18,+17
smithjr01,31:08,4,11,.364,2,8,.250,3,5,.600,1,9,10,8,1,0,2,4,13,+27
harrial01,21:30,5,11,.455,2,4,.500,3,3,1.000,3,3,6,6,2,0,0,1,15,+18
forbega01,17:29,5,9,.556,0,2,.000,4,5,.800,0,0,0,0,0,0,0,2,14,+18
anderch01,13:20,1,3,.333,0,0,,1,2,.500,1,0,1,0,1,5,1,2,3,+16
mozgoti01,10:00,2,4,.500,0,0,,1,2,.500,0,1,1,0,1,0,1,0,5,+4
koufoko01,8:50,0,5,.000,0,0,,0,0,,1,2,3,0,0,2,0,0,0,0
Team Totals,240,43,90,.478,7,23,.304,30,37,.811,13,39,52,31,9,10,16,18,123,
