New York Knicks
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
chandwi01,41:40,8,21,.381,3,6,.500,2,2,1.000,3,5,8,3,1,5,0,2,21,+16
fieldla01,39:45,5,7,.714,3,4,.750,1,2,.500,1,3,4,5,1,1,0,0,14,+10
feltora01,36:06,4,13,.308,1,6,.167,4,4,1.000,0,5,5,11,1,0,6,3,13,0
gallida01,29:30,2,5,.400,1,2,.500,2,2,1.000,1,7,8,0,2,0,2,3,7,0
mozgoti01,20:13,2,6,.333,0,0,,2,2,1.000,1,3,4,1,1,1,1,5,6,-5
willish03,24:21,3,11,.273,2,6,.333,0,0,,2,3,5,3,0,0,0,3,8,+8
douglto01,21:00,8,13,.615,3,6,.500,0,2,.000,0,3,3,0,1,0,1,3,19,+6
walkebi01,17:48,4,6,.667,3,4,.750,0,0,,1,5,6,2,2,0,1,3,11,+12
turiaro01,9:41,1,4,.250,0,0,,4,4,1.000,0,2,2,0,1,1,1,4,6,+3
Team Totals,240,37,86,.430,16,34,.471,15,18,.833,9,36,45,25,10,8,12,26,105,
New Jersey Nets
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
harride01,34:51,7,13,.538,1,1,1.000,7,9,.778,0,4,4,3,1,0,5,3,22,-3
lopezbr01,34:03,6,14,.429,0,0,,7,9,.778,1,3,4,2,0,2,3,0,19,-2
morroan01,32:57,3,9,.333,2,2,1.000,0,0,,0,5,5,1,0,0,0,3,8,+6
outlatr01,26:02,0,4,.000,0,0,,2,2,1.000,1,6,7,1,1,1,1,1,2,+1
favorde01,25:34,3,10,.300,0,0,,3,6,.500,7,7,14,0,1,2,1,3,9,-4
humphkr01,28:02,4,8,.500,0,0,,0,0,,2,9,11,2,1,1,3,3,8,-10
vujacsa01,26:43,5,9,.556,2,5,.400,3,4,.750,0,1,1,4,2,0,2,2,15,-10
farmajo01,19:35,5,10,.500,2,6,.333,0,1,.000,0,2,2,1,0,0,2,3,12,-12
rossqu01,6:59,0,1,.000,0,0,,0,0,,0,1,1,0,0,0,1,1,0,-8
petrojo01,5:16,0,1,.000,0,0,,0,0,,0,0,0,1,0,0,0,1,0,-8
Team Totals,240,33,79,.418,7,14,.500,22,31,.710,11,38,49,15,6,6,18,20,95,
