Charlotte Bobcats
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
jacksst02,40:58,12,19,.632,4,8,.500,0,0,,1,4,5,3,1,0,6,5,28,-5
diawbo01,38:49,3,11,.273,1,5,.200,0,0,,1,6,7,6,0,3,3,0,7,-7
wallage01,36:59,6,9,.667,0,0,,1,2,.500,0,5,5,4,1,1,3,1,13,-7
augusdj01,31:13,4,6,.667,2,4,.500,2,2,1.000,0,3,3,8,0,0,3,5,12,-5
mohamna01,8:39,3,5,.600,0,0,,0,0,,1,2,3,0,1,1,2,0,6,-9
brownde04,29:28,3,8,.375,2,3,.667,1,3,.333,2,5,7,4,0,2,1,4,9,+18
thomaty01,21:40,4,6,.667,0,0,,2,2,1.000,2,3,5,2,2,1,2,1,10,-13
livinsh01,20:53,2,2,1.000,0,0,,0,0,,1,1,2,1,2,0,1,1,4,-5
hendege02,7:15,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,0,1,0,-4
diopde01,3:59,0,0,,0,0,,1,2,.500,0,1,1,0,0,1,1,0,1,+2
collish01,0:07,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0
Team Totals,240,37,67,.552,9,20,.450,7,11,.636,8,30,38,28,7,9,22,18,90,
Detroit Pistons
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
gordobe01,40:45,7,16,.438,1,2,.500,5,5,1.000,1,2,3,1,3,0,1,2,20,+3
princta01,37:03,7,17,.412,0,0,,0,0,,0,4,4,2,0,0,1,2,14,+2
wallabe01,27:54,2,3,.667,0,0,,0,0,,2,4,6,4,4,1,3,1,4,+7
mcgratr01,23:05,3,6,.500,0,0,,4,4,1.000,0,3,3,2,2,0,0,1,10,-1
dayeau01,17:53,3,6,.500,2,2,1.000,0,0,,0,2,2,0,1,0,2,1,8,+17
hamilri01,27:21,2,7,.286,1,2,.500,11,11,1.000,1,2,3,1,0,0,2,2,16,+6
villach01,23:35,3,6,.500,3,5,.600,1,2,.500,0,1,1,1,0,1,1,0,10,-5
bynumwi01,22:35,2,9,.222,0,2,.000,2,2,1.000,1,2,3,2,1,0,1,2,6,+8
monrogr01,19:49,3,5,.600,0,0,,3,3,1.000,4,2,6,1,0,1,1,2,9,-2
Team Totals,240,32,75,.427,7,13,.538,26,27,.963,9,22,31,14,11,3,12,13,97,
