Los Angeles Clippers
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
griffbl01,43:12,8,17,.471,0,1,.000,5,8,.625,2,11,13,3,0,2,4,5,21,-11
bledser01,40:02,3,5,.600,1,3,.333,0,0,,0,1,1,7,1,0,4,0,7,-16
foyera01,39:49,5,13,.385,3,4,.750,2,2,1.000,0,2,2,9,2,0,3,1,15,-13
gomesry01,24:22,3,6,.500,1,2,.500,0,0,,0,1,1,2,0,0,4,0,7,-12
jordade01,16:11,1,1,1.000,0,0,,1,2,.500,1,2,3,0,0,1,1,1,3,+2
kamanch01,25:29,6,11,.545,0,0,,2,4,.500,1,3,4,0,0,0,4,5,14,-9
aminual01,23:38,2,5,.400,0,2,.000,4,4,1.000,1,4,5,1,0,0,0,1,8,+1
butlera01,15:18,2,6,.333,1,1,1.000,0,1,.000,0,2,2,0,0,0,0,2,5,+4
cookbr01,6:20,0,2,.000,0,1,.000,0,0,,0,1,1,1,0,0,1,1,0,-4
smithcr01,4:48,2,3,.667,0,0,,0,0,,0,0,0,0,0,0,0,0,4,0
warrewi01,0:51,1,1,1.000,1,1,1.000,0,0,,0,0,0,0,0,0,0,0,3,+3
Team Totals,240,33,70,.471,7,15,.467,14,21,.667,5,27,32,23,3,3,21,16,87,
New Orleans Hornets
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
paulch01,38:55,8,17,.471,0,2,.000,3,4,.750,0,6,6,10,3,0,2,1,19,+16
arizatr01,34:47,3,8,.375,0,2,.000,0,2,.000,0,5,5,4,1,0,3,3,6,+13
westda01,34:08,9,18,.500,0,0,,4,6,.667,1,7,8,3,2,1,3,4,22,+9
greenwi01,33:10,7,11,.636,2,3,.667,1,2,.500,0,4,4,2,0,0,0,1,17,+8
smithja02,30:22,2,4,.500,0,0,,2,2,1.000,3,2,5,1,0,1,1,5,6,+3
grayaa01,27:13,3,5,.600,0,0,,0,0,,2,5,7,1,0,0,1,6,6,+13
jackja01,20:18,3,7,.429,0,2,.000,4,4,1.000,0,0,0,4,1,0,2,2,10,+2
belinma01,15:59,5,7,.714,1,2,.500,1,1,1.000,0,0,0,1,0,0,0,1,12,-3
anderda03,4:17,0,1,.000,0,0,,0,0,,0,1,1,0,0,0,1,0,0,-3
pondequ01,0:51,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-3
Team Totals,240,40,78,.513,3,11,.273,15,21,.714,6,30,36,26,7,2,13,23,98,
