Utah Jazz
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
jeffeal01,41:21,8,13,.615,0,0,,4,4,1.000,0,14,14,2,1,2,1,1,20,+15
willide01,37:04,3,13,.231,0,1,.000,6,6,1.000,1,1,2,11,3,0,5,2,12,-3
kirilan01,33:06,4,10,.400,1,2,.500,4,4,1.000,0,4,4,4,0,2,1,4,13,+16
millspa01,30:38,6,11,.545,0,1,.000,3,3,1.000,3,3,6,1,3,2,3,4,15,+3
bellra01,28:47,3,8,.375,1,3,.333,2,2,1.000,0,4,4,1,1,0,1,2,9,-3
milescj01,29:52,8,13,.615,7,10,.700,2,2,1.000,2,3,5,1,0,0,5,3,25,+8
watsoea01,15:33,0,0,,0,0,,0,0,,0,2,2,6,2,0,1,2,0,+12
pricero01,12:59,2,5,.400,1,2,.500,0,0,,0,0,0,0,0,0,0,0,5,+7
elsonfr01,8:33,2,2,1.000,0,0,,0,0,,0,0,0,0,0,0,1,2,4,-8
haywago01,2:07,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,1,0,-2
Team Totals,240,36,75,.480,10,19,.526,21,21,1.000,6,32,38,26,10,6,18,21,103,
Portland Trail Blazers
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
aldrila01,39:37,10,21,.476,0,0,,4,4,1.000,7,4,11,2,0,0,8,2,24,-2
batumni01,34:22,5,14,.357,1,6,.167,3,3,1.000,2,4,6,0,3,2,2,6,14,0
cambyma01,34:20,1,3,.333,0,0,,0,0,,6,8,14,1,0,2,0,1,2,-12
millean02,34:10,6,16,.375,0,0,,3,3,1.000,4,1,5,9,4,0,5,2,15,-10
matthwe02,32:56,6,16,.375,0,6,.000,4,5,.800,2,0,2,1,2,0,0,3,16,-10
fernaru01,28:42,3,10,.300,3,10,.300,3,3,1.000,0,1,1,2,1,0,1,3,12,-8
cunnida01,21:34,1,6,.167,0,0,,1,2,.500,1,4,5,0,1,1,2,2,3,-2
johnsar02,13:50,3,6,.500,0,0,,2,2,1.000,2,2,4,1,0,0,0,1,8,+1
babbilu01,0:29,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-2
Team Totals,240,35,92,.380,4,22,.182,20,22,.909,24,24,48,16,11,5,18,20,94,
