Houston Rockets
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
scolalu01,35:45,8,17,.471,0,0,,7,8,.875,3,7,10,1,3,0,2,2,23,-3
lowryky01,31:31,6,11,.545,1,5,.200,2,5,.400,1,1,2,7,0,0,3,2,15,0
hayesch01,28:54,5,6,.833,0,0,,0,1,.000,5,2,7,1,2,0,1,4,10,0
battish01,27:18,3,5,.600,0,1,.000,0,0,,0,1,1,6,1,2,0,1,6,-1
martike02,23:43,4,13,.308,2,7,.286,0,0,,0,4,4,1,1,0,3,5,10,-6
brookaa01,23:26,3,12,.250,1,4,.250,0,0,,0,2,2,4,0,0,2,2,7,-11
pattepa01,20:17,4,8,.500,0,0,,0,0,,3,2,5,0,0,1,2,2,8,-17
budinch01,17:25,4,6,.667,1,1,1.000,0,0,,1,1,2,0,0,0,1,0,9,-12
leeco01,15:58,2,4,.500,0,1,.000,0,0,,0,0,0,1,0,0,1,1,4,-10
hilljo01,11:04,1,2,.500,0,0,,0,0,,3,1,4,1,0,0,2,1,2,-6
willite01,3:06,0,2,.000,0,1,.000,1,2,.500,0,1,1,0,1,0,0,0,1,+1
smithis01,1:33,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,0,0,0
Team Totals,240,40,86,.465,5,20,.250,10,16,.625,16,23,39,22,8,3,17,20,95,
San Antonio Spurs
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
blairde01,34:44,6,12,.500,0,0,,2,2,1.000,4,8,12,3,1,3,3,3,14,+12
jefferi01,31:27,7,8,.875,2,3,.667,2,2,1.000,1,2,3,1,0,0,1,1,18,+13
ginobma01,29:31,7,11,.636,4,6,.667,4,4,1.000,1,0,1,4,2,0,1,1,22,+9
parketo01,26:38,5,9,.556,1,1,1.000,6,6,1.000,0,0,0,5,0,0,1,5,17,+4
duncati01,26:33,5,11,.455,0,0,,2,4,.500,0,7,7,1,0,0,4,1,12,+2
hillge01,26:23,3,7,.429,1,2,.500,7,8,.875,0,0,0,5,2,1,0,1,14,+6
nealga01,20:59,1,7,.143,0,3,.000,0,0,,0,0,0,1,1,0,1,2,2,+12
mcdyean01,20:32,2,3,.667,0,0,,0,0,,1,3,4,1,2,2,2,2,4,+15
splitti01,14:11,1,4,.250,0,0,,1,1,1.000,1,2,3,0,2,0,0,0,3,-3
anderja01,3:16,1,2,.500,0,1,.000,0,0,,0,1,1,0,0,0,0,0,2,-3
owensla01,2:53,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,1,0,-1
quinnch01,2:53,0,0,,0,0,,0,0,,0,1,1,1,0,0,0,0,0,-1
Team Totals,240,38,74,.514,8,16,.500,24,27,.889,8,24,32,22,10,6,13,17,108,
