Portland Trail Blazers
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
aldrila01,41:23,11,20,.550,0,0,,4,4,1.000,3,1,4,1,0,1,0,1,26,+16
millean02,32:20,6,8,.750,0,0,,2,2,1.000,0,3,3,5,1,0,1,2,14,+6
matthwe02,30:12,3,7,.429,2,3,.667,2,2,1.000,0,3,3,5,0,0,2,4,10,+2
batumni01,21:49,4,5,.800,0,1,.000,3,3,1.000,1,3,4,1,2,0,2,1,11,+3
cambyma01,19:51,1,6,.167,0,0,,1,1,1.000,6,2,8,1,0,1,2,3,3,-7
wallage01,34:31,8,14,.571,1,4,.250,5,6,.833,1,8,9,1,2,1,0,3,22,+7
roybr01,23:08,5,8,.625,3,3,1.000,1,1,1.000,0,0,0,1,0,0,0,2,14,+14
fernaru01,21:21,1,6,.167,1,4,.250,0,0,,1,1,2,2,2,0,2,0,3,+3
millspa02,15:25,1,5,.200,0,2,.000,0,0,,0,1,1,4,1,0,0,0,2,+1
Team Totals,240,40,79,.506,7,17,.412,18,19,.947,12,22,34,21,8,3,9,16,105,
Miami Heat
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
jamesle01,45:32,14,20,.700,2,4,.500,1,4,.250,1,10,11,8,1,0,4,3,31,-2
wadedw01,42:38,12,21,.571,2,8,.250,12,13,.923,1,5,6,5,1,2,3,4,38,-12
boshch01,40:09,3,11,.273,0,0,,1,1,1.000,1,3,4,0,1,0,2,2,7,-15
chalmma01,34:57,4,7,.571,1,4,.250,1,1,1.000,0,1,1,4,2,0,2,2,10,-5
dampier01,12:36,1,2,.500,0,0,,0,0,,1,1,2,0,0,0,0,2,2,0
millemi01,24:20,1,7,.143,0,2,.000,0,0,,1,3,4,2,1,0,0,3,2,-5
bibbymi01,21:28,2,4,.500,2,4,.500,0,0,,0,1,1,0,0,0,1,3,6,-6
anthojo01,13:29,0,0,,0,0,,0,0,,1,1,2,0,0,0,1,2,0,-3
ilgauzy01,3:20,0,0,,0,0,,0,0,,0,0,0,1,0,0,0,0,0,+1
jonesja02,1:31,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,+2
Team Totals,240,37,72,.514,7,22,.318,15,19,.789,6,25,31,20,6,2,13,21,96,
