New York Knicks
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
houstal01,45:00,3,12,.250,0,1,.000,9,10,.900,0,3,3,3,0,0,3,3,15
johnsla02,32:00,9,12,.750,1,2,.500,3,5,.600,1,3,4,3,2,0,4,6,22
ewingpa01,25:00,2,7,.286,0,0,,6,6,1.000,1,2,3,1,1,0,1,4,10
wardch01,17:00,1,3,.333,0,2,.000,0,0,,1,1,2,0,0,0,1,4,2
thomaku01,14:00,1,1,1.000,0,0,,4,6,.667,0,1,1,0,0,2,1,4,6
sprewla01,36:00,6,14,.429,0,2,.000,3,4,.750,2,4,6,3,0,0,5,2,15
cambyma01,31:00,2,5,.400,0,0,,0,0,,5,8,13,0,3,3,1,5,4
dudlech02,21:00,2,2,1.000,0,0,,1,4,.250,1,2,3,1,0,0,1,6,5
childch01,19:00,2,6,.333,1,1,1.000,2,2,1.000,0,3,3,1,0,0,1,6,7
Team Totals,240,28,62,.452,2,8,.250,28,37,.757,11,27,38,12,6,5,18,40,86
Indiana Pacers
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
millere01,39:00,3,11,.273,1,4,.250,9,12,.750,0,3,3,1,0,0,1,4,16
jacksma01,37:00,5,6,.833,0,1,.000,7,11,.636,1,2,3,8,3,0,2,2,17
davisda01,36:00,6,11,.545,0,0,,3,7,.429,5,7,12,1,1,1,1,2,15
mullich01,15:00,1,6,.167,0,2,.000,2,2,1.000,0,0,0,2,1,0,1,4,4
smitsri01,13:00,3,7,.429,0,0,,0,0,,1,1,2,1,0,2,1,6,6
davisan01,35:00,3,7,.429,0,0,,3,9,.333,4,7,11,0,0,2,3,3,9
roseja01,27:00,4,10,.400,2,3,.667,3,4,.750,0,1,1,1,0,0,3,2,13
mckeyde01,15:00,0,2,.000,0,1,.000,0,0,,1,0,1,1,3,0,0,2,0
perkisa01,12:00,0,1,.000,0,1,.000,0,0,,0,1,1,1,0,0,0,0,0
besttr01,11:00,3,7,.429,0,0,,2,2,1.000,0,0,0,1,0,0,1,3,8
Team Totals,240,28,68,.412,3,12,.250,29,47,.617,12,22,34,17,8,5,13,28,88
