San Antonio Spurs
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
robinda01,36:00,3,7,.429,0,0,,9,10,.900,0,9,9,5,2,7,7,3,15
johnsav01,33:00,7,13,.538,0,0,,0,0,,0,1,1,8,1,1,1,3,14
elliose01,32:00,3,5,.600,1,3,.333,3,4,.750,1,4,5,0,0,0,0,4,10
eliema01,28:00,3,7,.429,0,1,.000,0,0,,2,1,3,3,1,0,1,2,6
duncati01,20:00,2,7,.286,0,0,,1,2,.500,3,5,8,1,0,2,3,5,5
jacksja01,27:00,6,14,.429,6,11,.545,1,1,1.000,0,5,5,1,1,0,3,0,19
perduwi01,21:00,1,1,1.000,0,0,,1,2,.500,2,4,6,0,0,0,0,2,3
rosema01,15:00,0,5,.000,0,0,,2,2,1.000,1,1,2,1,0,0,0,5,2
kerrst01,12:00,2,5,.400,1,3,.333,0,0,,1,3,4,1,1,0,1,0,5
kerseje01,9:00,1,2,.500,0,0,,2,2,1.000,1,0,1,1,1,1,0,0,4
kingge02,4:00,1,2,.500,0,0,,0,0,,0,1,1,1,0,1,0,1,2
daniean01,3:00,0,0,,0,0,,0,0,,0,0,0,0,0,0,1,0,0
Team Totals,240,29,68,.426,8,18,.444,19,23,.826,11,34,45,22,7,12,17,25,85
Portland Trail Blazers
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
grantbr01,40:00,0,5,.000,0,0,,5,8,.625,2,11,13,0,1,0,4,3,5
rideris01,36:00,3,11,.273,1,2,.500,3,3,1.000,3,2,5,1,0,0,2,3,10
sabonar01,30:00,2,9,.222,0,0,,2,2,1.000,1,6,7,1,2,1,1,4,6
stoudda01,29:00,1,12,.083,0,1,.000,0,0,,1,2,3,3,0,0,1,1,2
wallara01,28:00,7,11,.636,0,0,,8,10,.800,2,3,5,1,1,0,3,6,22
jacksji01,21:00,1,6,.167,1,3,.333,2,2,1.000,1,1,2,0,0,0,2,2,5
anthogr01,19:00,2,8,.250,1,5,.200,0,0,,1,1,2,2,1,0,1,1,5
augmost01,15:00,1,4,.250,0,0,,2,2,1.000,1,0,1,2,0,0,0,3,4
williwa02,13:00,1,6,.167,0,3,.000,0,2,.000,1,0,1,3,1,0,0,0,2
onealje01,6:00,1,3,.333,0,0,,0,0,,0,1,1,0,0,1,1,1,2
catoke01,3:00,0,2,.000,0,0,,0,0,,1,0,1,0,0,0,0,1,0
Team Totals,240,19,77,.247,3,14,.214,22,29,.759,14,27,41,13,6,2,15,25,63
