Portland Trail Blazers
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
grantbr01,43:00,4,9,.444,0,0,,0,0,,2,5,7,2,1,2,3,4,8
wallara01,42:00,12,20,.600,0,1,.000,4,4,1.000,2,6,8,1,0,2,0,2,28
rideris01,33:00,6,14,.429,0,0,,1,1,1.000,2,2,4,4,0,0,2,1,13
stoudda01,29:00,1,6,.167,0,0,,0,0,,0,3,3,8,0,0,0,1,2
sabonar01,26:00,2,7,.286,0,1,.000,1,2,.500,1,5,6,3,0,2,4,2,5
anthogr01,19:00,3,3,1.000,2,2,1.000,2,2,1.000,0,0,0,6,1,0,1,3,10
augmost01,17:00,0,3,.000,0,0,,0,0,,0,2,2,0,0,0,0,1,0
williwa02,16:00,3,3,1.000,2,2,1.000,0,0,,1,1,2,1,0,0,1,1,8
jacksji01,15:00,1,4,.250,0,1,.000,0,0,,1,2,3,1,0,0,2,2,2
Team Totals,240,32,69,.464,4,7,.571,8,9,.889,9,26,35,26,2,6,13,17,76
San Antonio Spurs
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
duncati01,47:00,8,15,.533,0,0,,5,9,.556,5,8,13,3,1,5,3,2,21
johnsav01,43:00,4,12,.333,0,1,.000,1,1,1.000,0,1,1,9,0,0,2,0,9
robinda01,38:00,9,16,.563,0,0,,3,3,1.000,3,7,10,2,1,1,1,3,21
eliema01,35:00,2,6,.333,1,2,.500,3,4,.750,1,2,3,2,3,0,1,3,8
elliose01,33:00,4,11,.364,0,4,.000,4,4,1.000,1,2,3,2,0,1,0,1,12
jacksja01,20:00,2,7,.286,0,3,.000,1,1,1.000,0,0,0,0,0,0,0,0,5
kerseje01,9:00,0,3,.000,0,0,,0,0,,0,1,1,0,1,0,0,1,0
rosema01,5:00,2,3,.667,0,0,,0,0,,1,0,1,0,0,0,0,3,4
perduwi01,5:00,0,1,.000,0,0,,0,0,,1,1,2,0,0,0,0,2,0
daniean01,5:00,0,2,.000,0,0,,0,0,,0,1,1,1,0,0,0,0,0
Team Totals,240,31,76,.408,1,10,.100,17,22,.773,12,23,35,19,6,7,7,15,80
