Los Angeles Lakers
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
ricegl01,43:00,5,13,.385,1,6,.167,2,2,1.000,0,1,1,1,0,0,4,1,13
onealsh01,42:00,9,22,.409,0,0,,8,16,.500,5,5,10,2,1,4,1,2,26
bryanko01,35:00,5,17,.294,1,4,.250,2,2,1.000,4,5,9,5,2,4,3,3,13
fishede01,33:00,3,8,.375,0,5,.000,1,3,.333,0,5,5,6,0,0,2,3,7
reidjr01,24:00,2,3,.667,0,0,,4,4,1.000,3,6,9,0,0,1,1,4,8
horryro01,24:00,1,5,.200,1,3,.333,5,6,.833,1,5,6,0,0,0,2,3,8
foxri01,18:00,2,7,.286,1,3,.333,0,0,,0,1,1,1,0,0,1,5,5
harpede01,15:00,4,7,.571,0,1,.000,0,0,,0,0,0,1,0,0,0,0,8
rooksse01,6:00,0,0,,0,0,,0,0,,1,0,1,1,0,0,0,4,0
Team Totals,240,31,82,.378,4,22,.182,22,33,.667,14,28,42,17,3,9,14,25,88
Houston Rockets
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
pippesc01,48:00,12,27,.444,3,5,.600,10,12,.833,5,8,13,4,1,1,2,5,37
barklch01,43:00,12,23,.522,0,1,.000,6,8,.750,8,15,23,5,2,0,3,5,30
olajuha01,28:00,2,12,.167,0,0,,1,1,1.000,2,4,6,0,1,1,2,5,5
moblecu01,16:00,1,2,.500,1,1,1.000,2,2,1.000,0,1,1,1,1,0,0,3,5
dickemi01,10:00,0,0,,0,0,,0,0,,0,0,0,0,1,1,0,1,0
macksa01,38:00,1,7,.143,1,4,.250,3,5,.600,0,3,3,1,1,0,2,3,6
pricebr01,32:00,3,6,.500,2,4,.500,2,2,1.000,2,2,4,7,2,1,0,2,10
harriot01,13:00,3,4,.750,0,0,,1,2,.500,0,1,1,1,0,0,0,0,7
carran01,10:00,1,6,.167,0,0,,0,0,,2,1,3,1,0,0,0,5,2
roberst01,2:00,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,1,0
Team Totals,240,35,87,.402,7,15,.467,25,32,.781,19,35,54,20,9,4,9,30,102
