Atlanta Hawks
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
terryja01,44:00,7,15,.467,3,5,.600,4,4,1.000,0,2,2,9,0,0,3,4,21,+3
abdursh01,40:00,8,16,.500,0,0,,0,0,,2,7,9,6,1,0,1,2,16,-12
newblir01,37:00,9,15,.600,3,5,.600,0,0,,3,4,7,1,0,0,2,4,21,-12
ratlith01,35:00,4,12,.333,0,0,,1,2,.500,1,7,8,2,0,7,2,2,9,-5
glovedi01,34:00,5,11,.455,3,6,.500,3,3,1.000,1,7,8,4,0,0,1,3,16,-12
jacksje01,18:00,1,3,.333,0,0,,0,0,,2,1,3,3,1,0,0,1,2,+17
hamda01,14:00,5,6,.833,0,0,,2,2,1.000,0,2,2,0,2,0,1,1,12,+19
hendeal01,14:00,2,3,.667,0,0,,0,1,.000,0,2,2,1,0,0,1,3,4,+9
dickada01,4:00,0,1,.000,0,0,,0,0,,0,0,0,1,0,0,0,0,0,-2
Team Totals,240,41,82,.500,9,16,.563,10,12,.833,9,32,41,27,4,7,11,20,101,
Washington Wizards
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
luety01,36:00,5,12,.417,0,0,,3,3,1.000,0,1,1,7,2,0,0,1,13,+11
laettch01,33:00,8,12,.667,0,0,,2,2,1.000,5,6,11,6,0,1,0,2,18,+7
jordami01,30:00,8,16,.500,0,0,,1,2,.500,2,6,8,6,1,1,2,3,17,+12
simmobo01,29:00,4,8,.500,0,0,,5,5,1.000,2,2,4,4,0,0,0,3,13,-4
brownkw01,23:00,2,13,.154,0,0,,2,5,.400,2,3,5,0,1,2,0,2,6,-2
hughela01,31:00,7,14,.500,0,1,.000,2,2,1.000,0,3,3,2,3,0,3,1,16,-4
haywobr01,23:00,2,5,.400,0,0,,2,2,1.000,3,2,5,0,0,0,0,2,6,-13
dixonju01,16:00,3,8,.375,0,4,.000,0,0,,0,3,3,2,0,0,0,0,6,-12
whiteja01,12:00,1,3,.333,0,0,,1,2,.500,2,5,7,0,0,1,0,0,3,+2
russebr01,7:00,1,1,1.000,0,0,,0,0,,0,1,1,0,1,0,1,0,2,-2
Team Totals,240,41,92,.446,0,5,.000,18,23,.783,16,32,48,27,8,5,6,14,100,
