Chicago Bulls
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
roseja01,36:00,7,18,.389,3,6,.500,4,5,.800,0,4,4,12,0,1,3,3,21,+12
willija03,33:00,6,9,.667,1,2,.500,0,5,.000,0,7,7,7,1,0,2,1,13,+1
hassetr01,30:00,6,10,.600,2,4,.500,0,0,,1,4,5,2,0,2,1,4,14,+5
curryed01,18:00,2,3,.667,0,0,,0,0,,0,0,0,0,0,0,0,0,4,-6
chandty01,17:00,5,7,.714,0,0,,3,7,.429,2,1,3,1,0,1,4,0,13,-7
marshdo01,34:00,8,14,.571,0,0,,0,0,,1,8,9,1,2,0,2,5,16,+12
robined01,18:00,4,8,.500,0,0,,2,2,1.000,4,2,6,0,1,0,1,3,10,-2
blounco01,17:00,1,1,1.000,0,0,,0,0,,2,3,5,1,1,0,0,3,2,+12
crawfja01,15:00,0,4,.000,0,4,.000,0,0,,0,3,3,3,0,0,3,0,0,+2
hoibefr01,12:00,0,2,.000,0,0,,4,4,1.000,1,0,1,1,0,0,1,0,4,-9
fizerma01,10:00,0,2,.000,0,0,,2,2,1.000,1,3,4,1,1,1,0,0,2,-5
Team Totals,240,39,78,.500,6,16,.375,15,25,.600,12,35,47,29,6,5,17,19,99,
Boston Celtics
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
walkean02,43:00,5,23,.217,1,10,.100,3,4,.750,1,10,11,4,3,0,2,2,14,-3
piercpa01,40:00,11,22,.500,2,6,.333,4,7,.571,0,7,7,7,1,0,6,4,28,+2
willier01,37:00,3,5,.600,0,0,,2,2,1.000,0,2,2,2,2,0,3,3,8,0
delkto01,34:00,8,9,.889,4,4,1.000,3,4,.750,1,4,5,3,0,0,0,2,23,-3
battito01,30:00,4,5,.800,0,0,,0,0,,3,2,5,3,1,0,0,5,8,-5
willish01,22:00,2,7,.286,0,3,.000,0,0,,0,3,3,4,1,0,2,1,4,-5
bakervi01,18:00,2,4,.500,0,0,,2,4,.500,2,2,4,1,0,0,2,3,6,+2
mccarwa01,11:00,1,2,.500,1,1,1.000,2,2,1.000,0,0,0,0,0,0,0,2,5,-3
sundobr01,5:00,0,0,,0,0,,0,0,,0,0,0,1,0,0,0,1,0,0
Team Totals,240,36,77,.468,8,24,.333,16,23,.696,7,30,37,25,8,0,15,23,96,
