Miami Heat
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
butleca01,41:00,4,15,.267,1,5,.200,5,8,.625,1,3,4,5,3,1,3,4,14,-5
grantbr01,39:00,7,10,.700,0,0,,2,2,1.000,6,5,11,1,0,1,4,3,16,-2
besttr01,32:00,6,12,.500,2,3,.667,2,2,1.000,0,5,5,4,0,0,0,2,16,-2
allenma01,30:00,6,9,.667,0,0,,2,2,1.000,1,2,3,1,1,1,4,5,14,-3
butlera01,28:00,5,12,.417,0,2,.000,0,0,,0,6,6,3,0,0,1,3,10,-4
jamesmi01,30:00,3,10,.300,1,4,.250,1,1,1.000,0,4,4,7,0,0,0,3,8,0
stepavl01,22:00,0,5,.000,0,0,,0,0,,5,5,10,0,0,1,1,3,0,-10
lamplse01,12:00,1,4,.250,0,0,,0,1,.000,0,1,1,0,0,0,1,2,2,-6
cartean01,6:00,1,3,.333,0,0,,0,0,,0,0,0,0,2,0,0,0,2,-3
Team Totals,240,33,80,.413,4,14,.286,12,16,.750,13,31,44,21,6,4,14,25,82,
Washington Wizards
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
stackje01,42:00,11,22,.500,1,4,.250,14,15,.933,1,4,5,5,1,1,0,1,37,+2
jordami01,39:00,9,18,.500,0,1,.000,1,1,1.000,2,6,8,1,2,2,3,3,19,+4
laettch01,33:00,4,10,.400,0,0,,0,2,.000,1,11,12,5,3,1,0,4,8,+2
haywobr01,29:00,1,3,.333,0,0,,2,2,1.000,2,2,4,0,2,3,2,2,4,+8
hughela01,20:00,2,6,.333,0,0,,1,2,.500,1,1,2,1,1,0,1,1,5,+7
luety01,28:00,1,6,.167,1,3,.333,2,2,1.000,0,0,0,1,0,0,2,1,5,0
russebr01,21:00,1,3,.333,0,1,.000,3,6,.500,2,5,7,0,2,1,0,2,5,+8
brownkw01,12:00,1,3,.333,0,0,,0,1,.000,1,1,2,0,0,0,0,0,2,+2
oaklech01,8:00,0,0,,0,0,,0,0,,0,0,0,1,0,0,0,2,0,+1
whiteja01,7:00,1,2,.500,0,0,,0,0,,0,1,1,0,0,1,0,0,2,+4
simmobo01,1:00,0,0,,0,0,,2,2,1.000,0,0,0,0,0,0,0,0,2,-3
Team Totals,240,31,73,.425,2,9,.222,25,33,.758,10,31,41,14,11,9,8,16,89,
