Toronto Raptors
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
petermo01,46:00,9,19,.474,1,5,.200,2,2,1.000,0,1,1,1,2,1,1,3,21,+15
willije01,35:00,5,8,.625,0,1,.000,4,6,.667,6,14,20,1,3,0,1,2,14,+18
willial02,29:00,1,7,.143,1,3,.333,0,0,,0,2,2,6,0,0,1,1,3,+1
mccoyje01,25:00,4,13,.308,0,0,,0,0,,2,6,8,0,0,1,1,2,8,+3
davisan01,24:00,3,9,.333,0,0,,4,4,1.000,0,5,5,1,0,2,5,4,10,-6
alstora01,34:00,5,9,.556,3,5,.600,0,0,,0,4,4,11,2,0,3,5,13,+13
brownda02,32:00,6,10,.600,0,1,.000,1,2,.500,0,1,1,0,0,0,1,5,13,+6
longar01,15:00,1,3,.333,0,0,,0,0,,2,4,6,1,1,1,2,2,2,-5
Team Totals,240,34,78,.436,5,15,.333,11,14,.786,10,37,47,21,8,5,15,24,84,
Washington Wizards
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
jordami01,41:00,8,23,.348,0,0,,6,6,1.000,2,3,5,4,3,2,2,1,22,-3
hughela01,39:00,6,17,.353,0,0,,0,1,.000,1,8,9,2,2,0,2,0,12,-13
haywobr01,29:00,4,6,.667,0,0,,2,4,.500,3,2,5,0,0,3,0,4,10,-10
laettch01,29:00,2,4,.500,1,1,1.000,2,2,1.000,1,5,6,1,0,0,0,2,7,-6
russebr01,20:00,1,5,.200,0,1,.000,2,2,1.000,1,4,5,0,1,0,1,3,4,-7
dixonju01,24:00,2,10,.200,0,2,.000,0,0,,0,0,0,1,2,0,1,0,4,-2
luety01,20:00,3,7,.429,2,5,.400,0,0,,0,1,1,2,0,0,2,0,8,-2
brownkw01,19:00,1,7,.143,0,0,,0,0,,3,3,6,2,0,2,2,2,2,-2
thomaet01,14:00,2,4,.500,0,0,,2,3,.667,5,2,7,0,0,1,1,1,6,+3
oaklech01,5:00,0,2,.000,0,0,,0,0,,0,0,0,0,0,1,0,1,0,-3
Team Totals,240,29,85,.341,3,9,.333,14,18,.778,16,28,44,12,8,9,11,14,75,
