Milwaukee Bucks
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
allenra02,41:00,7,14,.500,3,6,.500,2,2,1.000,1,5,6,9,1,0,4,4,19,-6
cassesa01,36:00,8,19,.421,1,4,.250,4,4,1.000,2,1,3,5,0,0,1,1,21,0
thomati01,32:00,7,15,.467,2,6,.333,0,0,,0,3,3,1,0,0,0,6,16,-6
masonan01,32:00,4,6,.667,0,0,,0,0,,1,6,7,3,2,0,2,3,8,+3
caffeja01,28:00,3,5,.600,0,0,,1,3,.333,2,3,5,0,0,0,2,2,7,-1
reddmi01,26:00,6,12,.500,3,7,.429,3,3,1.000,5,6,11,1,1,0,1,0,18,+3
kukocto01,23:00,3,8,.375,1,4,.250,2,2,1.000,0,1,1,1,2,0,1,4,9,-6
ollieke01,13:00,1,2,.500,0,0,,2,2,1.000,0,0,0,2,0,1,0,2,4,-6
johnser02,9:00,1,1,1.000,0,0,,0,0,,0,1,1,0,1,0,1,2,2,-11
Team Totals,240,40,82,.488,10,27,.370,14,16,.875,11,26,37,22,7,1,12,24,104,
Los Angeles Clippers
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
brandel01,37:00,8,17,.471,0,0,,4,7,.571,3,6,9,4,3,1,1,0,20,+5
millean02,37:00,3,6,.500,0,1,.000,0,0,,2,4,6,11,0,0,0,2,6,+7
maggeco01,33:00,10,20,.500,0,3,.000,3,5,.600,1,3,4,4,1,1,2,3,23,+8
odomla01,29:00,5,13,.385,1,1,1.000,2,4,.500,1,4,5,0,1,1,2,2,13,-1
rooksse01,17:00,2,4,.500,0,0,,0,0,,1,6,7,1,0,1,1,1,4,+2
piatker01,24:00,4,7,.571,1,2,.500,4,4,1.000,1,0,1,2,1,1,1,2,13,+4
jaricma01,23:00,3,5,.600,1,1,1.000,4,4,1.000,1,0,1,6,0,0,1,1,11,+2
elyme01,22:00,4,8,.500,0,0,,4,4,1.000,3,4,7,1,0,1,2,2,12,+1
parksch02,18:00,4,5,.800,0,0,,0,0,,3,5,8,0,0,0,0,1,8,+2
Team Totals,240,43,85,.506,3,8,.375,21,28,.750,16,32,48,29,6,6,10,14,110,
