Memphis Grizzlies
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
gasolpa01,42:00,9,16,.563,0,0,,5,6,.833,3,5,8,2,1,1,3,5,23,-3
battish01,39:00,2,7,.286,0,1,.000,2,2,1.000,2,4,6,3,4,1,1,2,6,-1
willija02,36:00,7,14,.500,4,8,.500,1,1,1.000,0,3,3,11,1,0,2,1,19,+1
goodedr01,33:00,6,15,.400,0,0,,3,4,.750,2,3,5,2,0,0,1,3,15,+7
swiftst01,32:00,8,14,.571,0,1,.000,0,0,,6,3,9,0,0,1,3,1,16,-18
watsoea01,17:00,0,2,.000,0,1,.000,0,0,,0,4,4,3,1,0,1,1,0,+8
knighbr01,13:00,0,1,.000,0,0,,0,1,.000,0,0,0,2,2,0,1,4,0,-7
batismi01,11:00,0,3,.000,0,2,.000,0,0,,0,1,1,0,0,0,2,0,0,-5
wrighlo02,10:00,2,4,.500,0,0,,0,0,,0,0,0,0,0,0,0,2,4,-5
giricgo01,7:00,1,4,.250,1,2,.500,2,2,1.000,0,1,1,0,0,0,1,0,5,-7
Team Totals,240,35,80,.438,5,15,.333,13,16,.813,13,24,37,23,9,3,15,19,88,
Portland Trail Blazers
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
wallara01,42:00,8,20,.400,1,2,.500,1,2,.500,2,6,8,3,0,2,1,4,18,+6
davisda01,42:00,5,9,.556,0,0,,0,2,.000,8,5,13,2,0,3,3,3,10,+1
stoudda01,27:00,0,8,.000,0,2,.000,1,2,.500,1,1,2,7,1,0,1,3,1,-2
patteru01,23:00,6,9,.667,0,0,,2,3,.667,1,2,3,1,1,0,2,3,14,+3
anderde01,2:00,1,1,1.000,0,0,,0,0,,0,1,1,2,1,0,0,0,2,+6
pippesc01,37:00,7,12,.583,0,1,.000,2,2,1.000,0,5,5,5,1,0,0,1,16,+8
mcinnje01,28:00,6,9,.667,0,1,.000,1,2,.500,1,1,2,5,0,0,3,1,13,+2
daniean01,27:00,6,9,.667,0,1,.000,4,4,1.000,0,4,4,3,2,0,2,2,16,+1
randoza01,12:00,1,3,.333,0,0,,2,2,1.000,2,0,2,1,2,0,1,1,4,+5
Team Totals,240,40,80,.500,1,7,.143,13,19,.684,15,25,40,29,8,5,13,18,94,
