Portland Trail Blazers
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
wallara01,32:00,10,13,.769,2,4,.500,7,9,.778,0,7,7,2,2,1,0,4,29,+22
anderde01,30:00,4,12,.333,1,4,.250,4,4,1.000,0,3,3,2,2,0,1,0,13,+27
davisda01,30:00,5,8,.625,0,0,,2,2,1.000,3,3,6,3,2,0,4,3,12,+29
wellsbo01,26:00,3,9,.333,0,1,.000,2,4,.500,1,6,7,8,1,1,1,1,8,+24
pippesc01,24:00,4,6,.667,1,1,1.000,2,2,1.000,1,2,3,5,1,0,1,3,11,+19
patteru01,23:00,2,6,.333,0,0,,4,4,1.000,1,1,2,1,2,1,0,4,8,-3
mcinnje01,22:00,3,6,.500,0,0,,0,0,,1,0,1,3,0,1,2,0,6,-3
stoudda01,19:00,5,11,.455,2,2,1.000,0,0,,1,0,1,3,0,0,2,0,12,-7
randoza01,16:00,2,6,.333,0,0,,2,2,1.000,1,1,2,0,0,0,1,3,6,-5
sabonar01,14:00,2,3,.667,0,0,,0,0,,1,3,4,3,3,0,0,2,4,-3
woodsqy01,4:00,2,3,.667,1,1,1.000,0,1,.000,1,0,1,0,0,0,0,0,5,-5
Team Totals,240,42,83,.506,7,13,.538,23,28,.821,11,26,37,30,13,4,12,20,114,
Cleveland Cavaliers
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
davisri01,39:00,6,20,.300,0,1,.000,3,3,1.000,0,4,4,4,1,0,3,1,15,-19
ilgauzy01,29:00,8,16,.500,0,0,,4,6,.667,5,3,8,1,0,1,2,3,20,-16
milesda01,28:00,6,8,.750,0,0,,2,4,.500,2,5,7,1,2,1,2,2,14,-16
boozeca01,25:00,2,4,.500,0,0,,3,4,.750,1,5,6,2,0,0,1,4,7,-10
parkesm01,20:00,2,6,.333,0,1,.000,0,0,,0,1,1,7,0,1,3,2,4,-7
wagneda02,29:00,7,16,.438,1,5,.200,0,0,,0,1,1,3,1,0,2,2,15,0
jonesju01,26:00,2,6,.333,1,5,.200,0,0,,2,2,4,2,0,0,3,1,5,-8
mihmch01,16:00,5,8,.625,0,0,,2,3,.667,3,2,5,1,2,2,1,5,12,-10
diopde01,9:00,0,0,,0,0,,0,0,,0,3,3,0,0,1,0,3,0,-2
palacmi01,7:00,1,2,.500,0,0,,0,0,,0,1,1,0,0,0,1,1,2,-10
hillty01,7:00,0,1,.000,0,0,,0,0,,1,0,1,1,1,1,0,0,0,+7
stewami01,5:00,0,0,,0,0,,1,2,.500,0,0,0,0,1,0,0,0,1,-4
Team Totals,240,39,87,.448,2,12,.167,15,22,.682,14,27,41,22,8,7,18,24,95,
